Lat,Lon,Chi
53.9432098,1.5886606,-1834769.8
53.9187511,1.5915572,-1832864.4
53.9559742,1.5042754,-1842979.6
53.8685484,1.5569231,-1832488.2
53.898765,1.5608931,-1834184.0
53.8509401,1.5353204,-1833179.2
53.8901153,1.5218524,-1836998.4
53.9159556,1.6035043,-1831635.5
53.9312587,1.5347074,-1838659.9
53.90105,1.5961284,-1831270.1
53.9429274,1.5042018,-1842104.5
53.8580094,1.5608201,-1831436.4
53.9387866,1.5668956,-1836365.9
53.8734104,1.5491487,-1833492.9
53.8563622,1.5865104,-1829088.1
53.8480492,1.4996093,-1836093.1
53.9016768,1.5023286,-1839480.1
53.9545458,1.5168264,-1841790.4
53.9509013,1.5990949,-1834380.4
53.8973173,1.5651248,-1833717.9
53.9509475,1.6050452,-1833865.9
53.8753531,1.4955756,-1838289.2
53.9578011,1.5113061,-1842491.1
53.8746068,1.6132608,-1827991.6
53.8394819,1.6179114,-1825213.4
53.8923045,1.5238638,-1836971.0
53.9337956,1.5279572,-1839419.1
53.8950881,1.5991027,-1830608.5
53.9226521,1.496971,-1841364.2
53.8451542,1.5390906,-1832459.1
53.9330057,1.5659295,-1836059.0
53.8336185,1.520374,-1833309.8
53.8622764,1.4909697,-1837806.5
53.8877573,1.5332238,-1835848.6
53.8321568,1.6055269,-1825796.5
53.8719364,1.5118622,-1836639.9
53.8323879,1.5102062,-1834111.8
53.9431977,1.5121816,-1841427.9
53.8338033,1.5845196,-1827736.9
53.8653637,1.5405547,-1833698.0
53.9346232,1.6092753,-1832394.4
53.9589881,1.5516491,-1839058.2
53.9110961,1.5964137,-1831924.1
53.8504989,1.5596495,-1831030.5
53.9037793,1.5791537,-1832932.6
53.9354136,1.549934,-1837614.5
53.8683487,1.527158,-1835065.9
53.9331288,1.6027452,-1832861.8
53.922188,1.5416038,-1837446.4
53.9276285,1.6050138,-1832292.2
53.9030875,1.5947654,-1831526.6
53.9171235,1.5217969,-1838828.4
53.9472861,1.5729118,-1836415.9
53.9545431,1.5514235,-1838778.0
53.9373683,1.5649912,-1836435.6
53.9124463,1.6113361,-1830716.0
53.9015327,1.545489,-1835711.8
53.8612766,1.6016737,-1828099.6
53.94186,1.5390343,-1838999.2
53.872872,1.5594209,-1832562.5
53.9079951,1.5070766,-1839493.6
53.8692843,1.5760219,-1830874.9
53.8582564,1.578199,-1829940.0
