Lat,Lon,Chi
54.071132731,0.807447528,-1868019.8
54.100345962,0.73687918,-1865892.1
54.149076945,0.571108324,-1847018.0
54.095038319,0.800603098,-1869796.8
54.061296898,0.670890237,-1853822.0
54.15666238,0.794746022,-1874863.6
54.099858105,0.698650028,-1861712.4
54.100847859,0.660183568,-1855961.2
54.078092571,0.597605594,-1844283.6
54.109824791,0.644496107,-1854432.4
54.116230062,0.714966019,-1865621.4
54.080810949,0.737975666,-1864304.4
54.105556487,0.581117193,-1844393.0
54.139841186,0.616082799,-1852973.2
54.140979167,0.594591291,-1849815.6
54.133175855,0.744116613,-1869234.9
54.143656338,0.734823999,-1869440.4
54.096908167,0.626946971,-1850535.4
54.090877196,0.794821922,-1869200.0
54.099547204,0.775356533,-1868681.8
54.06414623,0.676937984,-1855012.5
54.129022103,0.782707894,-1871746.6
54.055505111,0.629282314,-1846947.0
54.076604678,0.558316645,-1838170.6
54.061323632,0.702375117,-1858608.8
54.136964993,0.719447457,-1867726.8
54.090730193,0.712206856,-1862903.2
54.052954834,0.745664968,-1862495.0
54.084884088,0.758407341,-1866170.1
54.074309206,0.73349603,-1863415.2
54.139914435,0.747204089,-1870040.1
54.111173751,0.595229204,-1847073.4
54.156111718,0.791922112,-1874699.9
54.101679144,0.670753467,-1857647.5
54.133480534,0.575417397,-1846187.0
54.046258631,0.591917899,-1840387.6
54.157734141,0.672827072,-1863300.4
54.125149739,0.741440504,-1868350.9
54.070410271,0.631191958,-1848656.5
54.159917887,0.685317289,-1865407.8
54.104011734,0.675927292,-1858654.8
54.067379845,0.666130588,-1853677.2
54.125322045,0.78010651,-1871237.6
54.09742236,0.674152262,-1857758.0
54.101641671,0.652513308,-1854871.2
54.095542969,0.601284858,-1846505.4
54.099916145,0.663572246,-1856387.8
54.065911194,0.599591491,-1843425.9
54.080037054,0.602419276,-1845199.9
54.095083292,0.794972083,-1869568.8
54.062149893,0.61754631,-1845796.0
54.046673297,0.741167202,-1861623.6
54.125044423,0.641494959,-1855425.8
54.110681932,0.610668843,-1849373.2
54.15156684,0.644288427,-1858376.1
54.140415128,0.567929448,-1845709.6
54.158688648,0.588581013,-1850588.6
54.157660165,0.775543237,-1873662.5
54.106063488,0.771608722,-1868960.1
54.082391633,0.741663118,-1864713.0
54.050474311,0.712064969,-1859048.1
54.103285295,0.776861223,-1869113.4
54.045412662,0.688226391,-1854943.8
54.118891793,0.629813486,-1853064.2
54.129218556,0.791765937,-1872376.2
54.151565589,0.689963748,-1865318.1
54.139234158,0.773788347,-1871956.5
54.147488435,0.607668342,-1852423.0
