Lat,Lon,Chi
54.2893322,1.617218,-1855671.6
54.2602347,1.5673234,-1858049.9
54.2019073,1.7364534,-1839382.6
54.3033266,1.7588666,-1844283.9
54.2209189,1.7587866,-1838722.2
54.2809754,1.6071785,-1855981.4
54.2073362,1.6278851,-1849202.4
54.2195489,1.5045418,-1860767.2
54.289717,1.6512803,-1852732.2
54.2597868,1.5432755,-1860113.9
54.221227,1.748039,-1839678.9
54.2950775,1.5879541,-1858608.2
54.2640485,1.6284065,-1852989.2
54.2738546,1.6914042,-1848166.0
54.2682171,1.6320907,-1852950.2
54.2546049,1.5455582,-1859565.1
54.2015883,1.5160351,-1858552.8
54.3109012,1.5935008,-1859194.4
54.1911984,1.6103379,-1849639.6
54.1989343,1.6284717,-1848583.5
54.2654593,1.777746,-1840081.4
54.1915958,1.655492,-1845735.4
54.2585425,1.731843,-1843610.5
54.2588418,1.5157967,-1862442.6
54.2411583,1.6362612,-1850758.4
54.2230681,1.718984,-1842333.0
54.287186,1.5380909,-1862416.6
54.2704125,1.6478164,-1851728.9
54.2535326,1.6491712,-1850470.4
54.3061031,1.685003,-1850902.8
54.2915523,1.6201933,-1855563.0
54.3194079,1.78313,-1843258.0
54.2378422,1.5910189,-1854473.2
54.2389161,1.6568672,-1848812.8
54.2504103,1.6134769,-1853367.8
54.2868802,1.6783421,-1850184.1
54.3168022,1.7243207,-1848203.0
54.1890256,1.5201197,-1857348.4
54.2575906,1.5662515,-1857964.4
54.2188174,1.7539817,-1838998.9
54.292902,1.5601584,-1860881.5
54.2398649,1.5073798,-1861893.2
54.1880911,1.6377624,-1847042.0
54.2038964,1.7385653,-1839332.8
54.1885517,1.5939804,-1850885.4
54.2205031,1.5937022,-1853068.8
54.2094567,1.6433948,-1847995.4
54.2875054,1.6621007,-1851640.6
54.2345676,1.4988062,-1862281.2
54.2154714,1.5544483,-1856145.8
54.2271797,1.4936901,-1862227.8
54.2521808,1.6006671,-1854602.9
54.2456664,1.757089,-1840542.5
54.2246607,1.6448082,-1848899.4
54.286097,1.6740417,-1850505.5
54.2152985,1.7627471,-1837997.6
54.2966887,1.5506493,-1861965.0
54.2237733,1.7474564,-1839901.9
54.226163,1.7161219,-1842791.4
54.2580024,1.5616408,-1858394.0
54.2792069,1.6073415,-1855847.9
54.2690963,1.5422309,-1860833.6
54.2603609,1.5797498,-1856976.4
54.2656806,1.7524132,-1842302.4
54.269699,1.5189241,-1862903.5
