Lat,Lon,Chi
54.6773581,0.7831961,-1918639.9
54.6529774,0.8427276,-1919590.0
54.5714218,0.8721256,-1913776.8
54.6777851,0.883668,-1923413.5
54.5970141,0.8851384,-1916516.9
54.570783,0.8097665,-1911152.6
54.562505,0.893158,-1913875.1
54.5917466,0.8699802,-1915438.4
54.6865099,0.7639753,-1917994.9
54.6484349,0.8481778,-1919423.1
54.6389978,0.7520696,-1913049.8
54.6735217,0.8909052,-1923344.8
54.5663403,0.8612004,-1912889.0
54.6517273,0.9926843,-1925939.5
54.6130573,0.8085597,-1914744.0
54.6782619,0.8098503,-1920413.2
54.5500245,0.7723493,-1906953.4
54.6220207,0.915371,-1919916.8
54.6496268,0.7884933,-1916664.1
54.5201202,0.7582982,-1903353.8
54.5651665,0.7949138,-1909922.9
54.6579854,0.9335326,-1923762.5
54.6338363,0.8796253,-1919461.6
54.5081908,0.8082167,-1905696.9
54.5768786,0.9037724,-1915550.8
54.6482498,0.9364433,-1923043.8
54.6522722,0.9566116,-1924300.6
54.5857141,0.8597261,-1914497.0
54.6269441,0.9621645,-1922383.4
54.641944,0.9807108,-1924539.6
54.6322689,0.9583983,-1922664.6
54.4677437,0.7688172,-1899659.5
54.5763859,0.8077535,-1911552.2
54.6169937,0.9609609,-1921471.1
54.4960736,0.8069684,-1904602.2
54.679068,0.7650675,-1917439.6
54.6121316,0.7715068,-1912197.2
54.6111483,0.7931558,-1913722.1
54.6245476,0.8485373,-1917380.6
54.6223833,0.8018431,-1915270.5
54.6593841,0.7731117,-1916355.0
54.5891294,0.8048686,-1912531.2
54.6006021,0.9203279,-1918276.0
54.614965,0.7757581,-1912755.8
54.6809607,0.8016272,-1920307.8
54.536106,0.805527,-1907990.5
54.568936,0.800634,-1910617.1
54.6404682,0.8895654,-1920442.0
54.5987613,0.7601771,-1910213.6
54.6666743,0.9735419,-1926330.4
54.6461689,0.7910779,-1916560.1
54.6597117,0.8169433,-1919108.0
54.6424401,0.9405818,-1922714.2
54.51841,0.7908834,-1905628.4
54.5805221,0.748233,-1907767.4
54.6713051,0.8903598,-1923131.5
54.5522337,0.795885,-1908890.1
54.6581338,0.872614,-1921265.6
54.4935329,0.7982842,-1904025.8
54.6731866,0.8932704,-1923413.0
54.6486229,0.7514335,-1913824.8
54.499591,0.7835603,-1903476.4
54.6197326,0.757554,-1911810.8
54.6762324,0.7734848,-1917821.9
54.5647185,0.8602049,-1912708.4
54.5145664,0.7664535,-1903485.0
54.6749129,0.8584405,-1922126.9
54.6560537,0.8384456,-1919679.0
54.6266243,0.7506139,-1911884.5
54.6093497,0.8783289,-1917299.1
54.6464041,0.958697,-1923893.9
54.5655073,0.8324258,-1911631.9
54.5852042,0.874783,-1915073.4
54.6544966,0.7556449,-1914639.6
54.5081665,0.7522239,-1901881.1
54.6571325,1.001332,-1926808.4
54.5895676,0.8338949,-1913765.1
54.5694411,0.8839474,-1914093.6
54.6678641,0.9872946,-1927075.0
54.6214878,0.9429583,-1921016.0
54.6149315,0.8365104,-1916057.1
54.6397385,0.9844711,-1924525.2
54.6702708,0.9184875,-1924200.6
54.6000672,0.8515499,-1915396.1
54.5550375,0.8650645,-1912074.5
54.6737441,0.9454669,-1925624.6
54.5509455,0.8449339,-1910892.8
54.6776077,0.9027544,-1924184.9
54.6521405,0.8999918,-1921877.5
54.6417,0.97674,-1924332.8
54.6935583,0.8135619,-1921884.0
54.6521735,0.8474781,-1919716.6
54.6610877,0.9461014,-1924567.0
54.6210804,0.8867183,-1918655.8
54.5167431,0.8277808,-1907239.6
54.6259789,0.8621801,-1918066.6
54.6862664,0.8290729,-1921895.4
54.4798008,0.760137,-1900044.9
54.6694945,0.8833439,-1922686.0
54.5962442,0.900413,-1917080.0
54.5374282,0.768851,-1905617.0
54.6400001,0.8333119,-1918084.0
54.4824819,0.7874619,-1902303.8
54.6284787,0.9527148,-1922073.9
54.6750908,0.9191903,-1924645.5
54.6596696,0.9408189,-1924208.2
54.5498371,0.7431217,-1904766.8
54.6291313,0.9668331,-1922789.2
54.6163081,0.9529637,-1921039.0
54.5524052,0.7747844,-1907338.1
54.5930394,0.9319096,-1918101.6
54.6425332,0.9614695,-1923690.5
54.5327728,0.8412263,-1909174.5
54.5604393,0.7983341,-1909773.1
54.5786543,0.8103394,-1911854.1
54.6985278,0.75104,-1918060.5
54.5270905,0.8370289,-1908512.1
54.6731647,0.8513677,-1921685.2
54.477875,0.7657195,-1900295.5
54.5657522,0.8930941,-1914152.1
54.5239402,0.8287422,-1907899.8
54.613806,0.9338525,-1919970.6
54.6124879,0.9536628,-1920743.1
54.6728517,0.9481481,-1925674.1
54.6698542,0.9776835,-1926797.0
54.5794222,0.9124042,-1916125.4
54.6097677,0.9534966,-1920501.5
54.6736412,0.9496946,-1925814.1
54.613576,0.9466469,-1920509.4
54.6696065,0.8455496,-1921138.4
54.5532856,0.8767434,-1912404.9
54.6696286,0.9126709,-1923905.8
54.5245359,0.842818,-1908530.6
54.5835606,0.8507831,-1913942.8
54.6593656,0.7750954,-1916501.4
54.5525117,0.877153,-1912355.0
54.6087115,0.9481384,-1920160.6
54.6732489,0.9708888,-1926770.6
54.6113083,0.8056666,-1914474.2
54.61172,0.9626379,-1921096.8
54.5895571,0.7836271,-1911169.1
54.6713951,0.7832999,-1918138.1
54.5928886,0.7665609,-1910186.5
54.6519985,0.9714615,-1924971.2
54.6675756,0.8386137,-1920678.1
54.6556411,0.8681581,-1920866.9
54.6367414,0.9405267,-1922221.4
54.5874076,0.917185,-1917009.9
54.5606746,0.7939876,-1909470.6
54.6185317,0.9221086,-1919893.5
54.6225859,0.7723574,-1913154.4
54.6128357,0.8338705,-1915767.9
54.678201,0.9065049,-1924390.2
54.6559776,0.8132114,-1918632.8
54.6125747,0.9430892,-1920257.1
54.645822,0.8814653,-1920569.8
54.6360472,0.8046275,-1916562.0
54.6614124,0.8114625,-1919028.6
54.6914465,0.8003325,-1921116.5
54.6513524,0.7935885,-1917190.2
54.4945057,0.776774,-1902537.1
54.6728939,0.7884907,-1918651.8
54.6078198,0.9422966,-1919810.9
54.6763162,0.8553587,-1922121.0
54.6584899,0.8912638,-1922064.9
54.658618,0.790412,-1917574.1
54.6571003,0.8356034,-1919652.0
54.6061938,0.7464631,-1909830.2
54.5862849,0.7608654,-1909198.6
54.6121388,0.7841158,-1913134.9
54.626919,0.7629368,-1912824.9
54.6858056,0.850594,-1922741.9
54.5845419,0.791365,-1911315.4
54.6670993,0.8116384,-1919525.8
54.524639,0.738278,-1902253.6
54.6582219,0.8810097,-1921619.0
54.6432796,0.7657676,-1914433.4
54.642983,0.7491922,-1913176.8
54.6094868,0.7629323,-1911334.5
54.6545584,0.7765507,-1916197.9
54.6031972,0.9226974,-1918597.0
54.643586,0.9943181,-1925316.4
54.5500698,0.8183399,-1909721.4
54.685539,0.8675984,-1923419.5
54.6329596,0.9262898,-1921308.6
54.5829347,0.8847618,-1915288.8
54.6849321,0.7503526,-1916847.8
54.5707594,0.8602412,-1913230.1
54.6249369,0.7979437,-1915255.4
54.5823609,0.7951009,-1911406.6
54.6160717,0.8693694,-1917508.6
54.654795,0.9987871,-1926489.1
54.572963,0.8814108,-1914291.5
54.6350366,0.9300038,-1921641.1
54.598144,0.8822452,-1916495.2
54.5882679,0.7468197,-1908325.1
54.5820988,0.8433752,-1913511.4
54.6127206,0.796315,-1914090.9
54.5670953,0.8520779,-1912578.1
54.6650404,0.9789287,-1926441.1
54.6800153,0.8779768,-1923371.4
54.6731956,0.9373291,-1925229.0
54.5122325,0.7702204,-1903565.8
54.6845327,0.7843545,-1919338.9
54.6483949,0.7578985,-1914285.9
54.6231689,0.7845596,-1914110.4
54.6858891,0.7980564,-1920472.6
54.6563725,0.9053487,-1922462.6
54.5818287,0.7599448,-1908749.4
54.6091312,0.8742863,-1917113.4
54.6815782,0.7653778,-1917677.0
54.6341821,0.8646784,-1918875.9
54.61533,0.9034753,-1918849.6
54.6295577,0.7694226,-1913532.0
54.6572651,0.9257735,-1923380.8
54.6300535,0.754394,-1912458.2
54.6533272,0.7564651,-1914600.4
54.6407007,0.9292644,-1922098.0
54.5964239,0.7786301,-1911383.9
54.5809151,0.9075267,-1916052.5
54.6186199,0.8884806,-1918515.6
54.584634,0.8730556,-1914952.8
54.5956189,0.913344,-1917559.0
54.6257283,0.80996,-1915893.2
54.5044709,0.7926054,-1904565.4
54.6579134,0.9483373,-1924398.6
54.588397,0.8347424,-1913698.9
54.597941,0.7943414,-1912681.4
54.6608132,0.9001292,-1922629.8
54.6715155,0.751679,-1915799.9
54.5881881,0.8222757,-1913167.2
54.6712424,0.8967466,-1923389.1
54.5443131,0.837173,-1910001.1
54.588476,0.8470707,-1914213.5
54.5511654,0.8405566,-1910731.0
54.6957307,0.7782613,-1919843.9
54.5194677,0.8319874,-1907647.9
54.6419367,0.777302,-1915175.5
54.5210258,0.7611566,-1903643.4
54.6190238,0.9091455,-1919402.5
54.6515407,0.9445729,-1923675.1
54.6515334,0.7471805,-1913757.9
54.6051662,0.8142573,-1914299.1
54.5750905,0.8611019,-1913638.5
54.6626948,0.903024,-1922911.6
54.578511,0.8941843,-1915296.2
54.6754807,0.8262596,-1920850.0
54.6264111,0.8765591,-1918696.1
54.6578319,0.8519214,-1920387.0
54.6145327,0.826179,-1915596.9
54.6455453,0.8040571,-1917357.2
54.6133434,0.9027141,-1918648.0
54.6335946,0.8252032,-1917198.6
54.5269478,0.8015134,-1907036.6
54.6445627,0.9977231,-1925559.2
54.67409,0.9282406,-1924932.0
54.6639963,0.9124693,-1923413.0
54.561958,0.8851981,-1913500.4
54.6607961,0.8497409,-1920553.0
54.5342909,0.7852734,-1906568.4
54.6777153,0.8144204,-1920554.9
54.6250944,0.9299394,-1920781.9
54.6937611,0.8175959,-1922067.6
54.5664656,0.7814646,-1909035.6
54.6521377,0.9147061,-1922483.2
54.5637601,0.7519626,-1906612.5
54.664505,0.9331032,-1924306.2
54.6793137,0.7712281,-1917918.5
54.6110534,0.8519467,-1916359.2
54.665715,0.9532302,-1925298.5
54.6466731,0.7781522,-1915642.9
54.6686559,0.9763238,-1926629.9
54.5147576,0.7999213,-1905921.0
54.5942254,0.8284899,-1913943.2
54.629207,0.8514975,-1917904.0
54.6417692,0.9054535,-1921209.0
54.6887745,0.823256,-1921871.6
54.625698,0.9421158,-1921339.0
54.5518445,0.764724,-1906542.5
54.5023033,0.7836831,-1903716.8
54.5620857,0.7678152,-1907646.4
54.6659107,0.9300094,-1924300.0
54.6330377,0.7920842,-1915512.9
54.5896547,0.9030098,-1916619.8
54.5608492,0.8293954,-1911105.5
54.6905459,0.8135862,-1921625.5
54.5597388,0.7485203,-1906012.9
54.588207,0.855814,-1914550.6
54.541422,0.8161447,-1908885.9
54.6244405,0.9575509,-1921952.2
54.6633896,0.75755,-1915541.4
54.521844,0.817548,-1907257.5
