Lat,Lon,Chi
53.6958889,2.3987429,-1754624.1
53.7854598,2.2649188,-1770804.0
53.669157,2.4710979,-1745909.9
53.7130372,2.3275109,-1763187.9
53.6761536,2.5405178,-1737600.6
53.6838624,2.3441094,-1761152.6
53.7248127,2.4199002,-1752133.8
53.7768812,2.2496606,-1772619.4
53.6561486,2.4572714,-1747546.9
53.748905,2.331137,-1762810.4
53.7545366,2.2466342,-1772946.8
53.7018574,2.2741085,-1769570.8
53.721806,2.3942202,-1755207.0
53.6955885,2.4286947,-1751033.4
53.6750452,2.5426024,-1737349.5
53.7248058,2.268956,-1770224.9
53.6750243,2.287753,-1767893.6
53.6917324,2.5127949,-1740948.1
53.6792804,2.3975094,-1754745.6
53.691061,2.2945669,-1767102.2
53.6659404,2.5393702,-1737722.4
53.678079,2.4214552,-1751873.8
53.6824223,2.4792131,-1744958.4
53.7057393,2.4044958,-1753950.0
53.6981081,2.3662157,-1758525.8
53.7162828,2.2565733,-1771302.5
53.7575594,2.3292879,-1763045.8
53.654677,2.4912373,-1743473.2
53.6632976,2.300528,-1766343.5
53.760814,2.2726352,-1769840.6
53.6627515,2.3852616,-1756187.5
53.7279198,2.4054037,-1753876.2
53.6613795,2.3576008,-1759500.4
53.7582362,2.3258362,-1763460.2
53.6875438,2.4795041,-1744931.6
53.7181685,2.4461141,-1748981.8
53.7619705,2.2858017,-1768264.2
53.7237599,2.3347859,-1762333.4
53.7435009,2.3340375,-1762453.9
53.7685425,2.2787091,-1769124.5
53.6850641,2.5051344,-1741856.0
53.673769,2.5538277,-1736002.2
53.6612992,2.3662402,-1758465.1
53.6626705,2.3816633,-1756618.2
53.6827893,2.2642323,-1769396.6
53.6861626,2.4226152,-1751747.4
53.705961,2.2922551,-1767403.0
53.7036011,2.2919582,-1767434.6
53.698692,2.3307065,-1762782.5
53.6670327,2.3212348,-1763867.8
53.7618428,2.2510361,-1772430.8
53.7559883,2.2963204,-1766994.4
53.7431481,2.2751887,-1769506.8
53.6739379,2.387949,-1755883.4
53.7563033,2.2515897,-1772355.4
53.6676061,2.4141917,-1752727.8
53.7423811,2.2936148,-1767296.9
53.768661,2.3005977,-1766501.4
53.7059691,2.2786607,-1769031.9
53.6620393,2.412012,-1752980.1
53.6906044,2.4014848,-1754286.8
53.6732938,2.5167463,-1740445.6
53.6927683,2.5079687,-1741528.1
53.6686228,2.3534529,-1760008.9
53.6582068,2.5453403,-1736994.4
53.7216148,2.2588375,-1771432.4
53.713711,2.3489257,-1760622.5
53.7087779,2.3657351,-1758600.1
53.7107151,2.3307814,-1762792.6
53.6584174,2.4771916,-1745162.5
53.668901,2.5080154,-1741484.9
53.6896487,2.2915629,-1767459.4
53.6752575,2.2849891,-1768225.0
53.7016295,2.247545,-1770768.2
53.6667446,2.267294,-1768498.5
53.6710189,2.2760458,-1768506.6
53.7241476,2.2921814,-1767440.1
53.7184355,2.4334121,-1750504.5
53.6951291,2.3456856,-1760981.8
53.7556344,2.3367144,-1762152.5
53.6879276,2.3560235,-1759731.1
53.6876352,2.3807525,-1756767.1
53.6940088,2.2632791,-1769996.2
53.6772737,2.3338578,-1762371.0
53.6867706,2.4658903,-1746561.8
