Lat,Lon,Chi
53.992858824,0.777315581,-1859710.8
54.038319201,0.834548478,-1866309.6
54.068911408,0.879072208,-1870779.2
53.955746585,0.792919428,-1857482.1
54.010225612,0.991765119,-1870755.5
54.003501144,0.926659319,-1867134.9
53.996881926,0.854431817,-1863559.9
54.05381977,0.749180926,-1862829.6
54.042789597,0.93138832,-1870733.0
54.061041718,0.784626332,-1866080.6
54.069687732,0.875054353,-1870680.4
54.033592938,0.964000043,-1871466.2
54.045887698,0.835073359,-1866983.0
54.065924124,0.94820973,-1873507.8
53.959368884,0.918006603,-1862947.9
54.033016338,0.846839222,-1866359.1
54.009155208,0.822975276,-1863320.8
54.030413535,0.747520412,-1860706.2
53.9517651,0.763249657,-1855154.4
54.053833423,0.758547737,-1863527.6
53.985180469,0.917067342,-1865132.1
53.995364382,0.779083723,-1860056.0
53.968381645,0.9988935,-1867491.8
54.044317589,0.870819304,-1868320.8
54.063300654,0.96027239,-1873845.9
54.049338147,0.915040797,-1870575.1
53.961215679,0.811909231,-1858735.8
54.01371756,0.910801286,-1867332.8
54.004128392,0.989205185,-1870111.6
54.018872855,0.830420932,-1864463.9
54.053611413,0.937756125,-1871960.4
54.025899721,0.933758886,-1869391.9
54.008130014,0.932876901,-1867823.6
53.972523565,0.994118123,-1867624.4
53.961650934,0.750044989,-1855018.2
54.068851731,0.868984821,-1870358.5
54.024043649,0.756916003,-1860860.4
53.950721614,0.843763903,-1859144.0
53.960447208,0.887381783,-1861778.2
53.958285425,0.939472707,-1863847.1
54.067173471,0.933383385,-1872922.0
54.054213733,0.753357841,-1863174.2
54.03188994,0.786840132,-1863753.6
54.003488583,0.99888348,-1870509.0
54.020620537,0.998480207,-1871961.9
53.989270222,0.753889061,-1857663.5
53.955599828,0.792148485,-1857437.8
54.031094826,0.873889884,-1867307.9
54.069117289,0.866645173,-1870284.6
54.040551378,0.936307953,-1870770.1
54.01847491,0.830904558,-1864450.1
53.99838098,0.936709898,-1867164.9
53.991319881,0.831067305,-1862118.2
54.064777551,0.800978256,-1867205.9
54.03760947,0.982185534,-1872661.2
54.01748958,0.974715816,-1870583.0
54.063715334,0.824723092,-1868092.0
53.953443455,0.917563086,-1862418.9
54.053405017,0.80431634,-1866363.8
54.033339238,0.778536803,-1863260.6
53.973535939,0.791651141,-1858962.6
54.055596355,0.97976059,-1874093.9
54.068347127,0.831024434,-1868751.2
53.987536937,0.814583778,-1861113.0
53.983263485,0.901037517,-1864306.6
54.064611301,0.908945433,-1871639.1
54.004567608,0.909514481,-1866490.8
54.063459143,0.938647742,-1872848.4
54.043422208,0.794715487,-1865108.2
54.062952497,0.893494607,-1870860.0
54.048520572,0.990956067,-1874008.4
53.998875275,0.816055571,-1862150.2
54.01891842,0.766981426,-1861169.9
54.052193569,0.764769462,-1863848.5
54.046626338,0.870654417,-1868513.0
54.058563145,0.86900218,-1869473.6
53.985027103,0.872040898,-1863264.4
54.043097284,0.90625621,-1869675.4
53.97598177,0.881936672,-1862892.9
54.006381514,0.97091922,-1869450.9
54.00854187,0.853029919,-1864505.9
54.030846159,0.962462211,-1871158.0
54.038354627,0.853439887,-1867091.0
53.982022129,0.972680397,-1867438.9
54.025821114,0.813930638,-1864383.5
53.989358953,0.912735471,-1865313.8
54.067595418,0.93291364,-1872936.4
54.021671376,0.886471584,-1867015.0
54.033657355,0.932253214,-1869988.1
54.043795131,0.848544843,-1867358.2
54.024718712,0.912640755,-1868355.2
54.05916638,0.861420738,-1869212.4
53.998234929,0.753435379,-1858396.0
54.024140447,0.777138088,-1862370.1
53.967805403,0.994711293,-1867246.8
54.061892214,0.844815357,-1868763.0
53.957537912,0.98769083,-1866036.1
54.056573803,0.985518223,-1874447.2
53.977296676,0.752097483,-1856507.4
54.020584122,0.787814851,-1862857.0
54.039035348,0.874306682,-1868009.1
54.020923903,0.90402746,-1867673.6
54.05178948,0.808209418,-1866384.6
53.951675734,0.797124219,-1857305.1
54.052110897,0.962049752,-1872967.0
54.039013555,0.749689877,-1861602.8
54.000405611,0.877922327,-1864831.5
54.067128434,0.998037885,-1875939.9
54.055908507,0.772239378,-1864720.8
