Lat,Lon,Chi
53.7176702,1.4442655,-1832101.4
53.6887487,1.5288089,-1822785.8
53.6641677,1.3486971,-1836766.2
53.702148,1.4663819,-1829126.9
53.7169057,1.3475981,-1840466.5
53.659637,1.5479648,-1819150.9
53.6635066,1.5542412,-1818866.0
53.6684941,1.5504361,-1819534.0
53.6660679,1.4567236,-1827530.0
53.6549764,1.3390665,-1836889.8
53.671504,1.4949555,-1824567.9
53.715313,1.4732416,-1829419.5
53.698325,1.4119664,-1833606.9
53.704604,1.5370334,-1823141.0
53.6125256,1.3639172,-1831634.4
53.690482,1.3707563,-1836665.0
53.6406271,1.3575747,-1834263.4
53.6902882,1.5244831,-1823266.9
53.6125792,1.3459855,-1833150.9
53.6902259,1.3391611,-1839388.5
53.7122273,1.451203,-1831129.9
53.6507319,1.5379973,-1819416.5
53.6988202,1.5016006,-1825835.5
53.6655174,1.5558794,-1818859.0
53.6265356,1.5451087,-1817162.6
53.6456255,1.5421858,-1818707.4
53.617369,1.4830809,-1821941.9
53.633701,1.5254186,-1819361.0
53.6828208,1.5398109,-1821427.4
53.7215222,1.4786817,-1829365.6
53.6527354,1.4571909,-1826588.5
53.7198832,1.5101751,-1826512.2
53.7051914,1.3400742,-1840319.1
53.7208355,1.487753,-1828529.0
53.7232917,1.4178863,-1834778.4
53.6313169,1.5473408,-1817291.6
53.6343798,1.5505033,-1817223.0
53.7094102,1.4940527,-1827208.6
53.6601638,1.5319898,-1820577.1
53.7252924,1.2844266,-1846424.1
53.6741413,1.5556069,-1819465.1
53.6647091,1.4170002,-1830896.9
53.7191452,1.3757642,-1838166.1
53.672967,1.4313755,-1830202.9
53.6672314,1.3577835,-1836223.4
53.6944955,1.3989582,-1834480.8
53.6959085,1.5552005,-1820971.4
53.6294255,1.3921777,-1830509.4
53.6506389,1.3459285,-1835992.1
53.6710053,1.4018206,-1832644.8
53.7111816,1.4572113,-1830535.9
53.6495353,1.2985705,-1839832.9
53.68263,1.4343584,-1830596.2
53.7133564,1.4438521,-1831845.9
53.6728702,1.3388169,-1838240.8
53.6993893,1.5564035,-1821102.2
53.6877766,1.5334092,-1822319.8
53.7163909,1.4602466,-1830624.1
53.7065291,1.3715854,-1837677.1
53.7238215,1.4229484,-1834373.1
53.6564662,1.2862442,-1841367.2
53.6589989,1.504942,-1822853.5
53.6190666,1.4502764,-1824835.9
53.6190772,1.3602338,-1832432.9
53.6495956,1.405514,-1830875.6
53.6490758,1.3300781,-1837194.6
53.6387672,1.5118735,-1820882.9
53.6135539,1.3031727,-1836778.1
53.6825175,1.3655296,-1836581.9
53.7171497,1.5257607,-1824970.5
53.7184083,1.4109553,-1835051.9
53.6314196,1.3324536,-1835685.6
53.6864638,1.3130634,-1841363.1
53.6738976,1.5322614,-1821481.2
53.6119173,1.4085727,-1827821.2
53.7205696,1.4690507,-1830140.0
53.664126,1.3463316,-1836962.9
53.6036121,1.5529545,-1814930.5
53.6193293,1.4747416,-1822791.4
53.6158405,1.3322537,-1834544.1
53.6166187,1.5377275,-1817135.1
53.6453555,1.4880381,-1823403.6
53.7198918,1.5315853,-1824648.9
53.6139827,1.4319393,-1826004.2
53.6204372,1.4746814,-1822878.9
53.7101543,1.5156249,-1825380.6
53.7048959,1.5060312,-1825860.5
53.6150726,1.5041116,-1819958.2
53.6947796,1.4674123,-1828539.1
53.6962966,1.2897885,-1844012.8
53.656409,1.3681556,-1834546.6
53.62442,1.4257981,-1827299.9
53.625643,1.3803012,-1831229.2
53.6799992,1.4876766,-1825776.2
53.7057697,1.430894,-1832461.2
53.6787507,1.2944026,-1842349.0
53.6509995,1.4262594,-1829164.2
53.7064697,1.5094059,-1825672.5
53.7171758,1.5065078,-1826648.4
53.6735322,1.5184178,-1822662.6
53.6319963,1.5121427,-1820402.2
53.6812075,1.5338433,-1821837.9
53.6545736,1.4489697,-1827428.4
53.6902166,1.5042646,-1825021.9
53.6772831,1.5418605,-1820874.2
53.6369892,1.3609475,-1833707.8
53.6419077,1.4390968,-1827431.9
53.6534666,1.4883753,-1823922.1
53.7127256,1.5052276,-1826459.4
53.6129619,1.3573581,-1832219.8
53.6971884,1.4727326,-1828239.0
53.6871397,1.4926156,-1825828.8
53.6234997,1.3439457,-1834136.8
53.7024129,1.5277859,-1823798.1
53.6970867,1.3433718,-1839491.4
53.6388139,1.5450347,-1817999.0
53.723936,1.3160113,-1843636.5
53.662711,1.5376995,-1820252.5
53.664499,1.3721175,-1834790.6
53.6836706,1.4092958,-1832849.0
53.6415983,1.541515,-1818493.1
53.6650636,1.54936,-1819396.1
53.6488694,1.5498601,-1818258.1
53.628525,1.5450487,-1817302.4
53.6979709,1.2851458,-1844522.1
53.6778439,1.5087954,-1823791.6
53.6319318,1.5335627,-1818532.4
53.6382709,1.3130801,-1837796.5
53.7193103,1.4647167,-1830431.9
53.6720207,1.5263792,-1821866.9
53.6502642,1.3927471,-1832014.0
53.7042647,1.4876238,-1827420.5
53.6888615,1.5106064,-1824378.4
53.6690171,1.5516009,-1819467.9
53.6720653,1.5452541,-1820226.9
53.6819963,1.5253957,-1822626.5
53.6443364,1.5425923,-1818585.0
53.6372017,1.3703311,-1832931.9
53.6315121,1.5565114,-1816505.6
53.7119276,1.4550441,-1830775.2
53.6413279,1.538193,-1818764.2
53.7143449,1.5196132,-1825316.0
53.6898831,1.3133169,-1841571.6
53.6782168,1.4163677,-1831864.8
53.609756,1.4931001,-1820529.8
53.6717228,1.3154039,-1840091.1
53.6123178,1.4721538,-1822487.1
53.7014684,1.3994753,-1834907.0
53.6475486,1.3997032,-1831225.2
53.6646754,1.5569745,-1818706.5
53.716957,1.5032298,-1826919.6
53.6792661,1.5526307,-1820070.9
53.7005993,1.5231025,-1824083.8
53.6580956,1.3018585,-1840197.4
53.64401,1.4338498,-1828031.4
53.6274606,1.4420509,-1826155.4
53.6147922,1.4804637,-1821970.5
53.7223088,1.4893459,-1828490.1
53.6955381,1.5269982,-1823402.5
53.6742047,1.518792,-1822675.0
53.6209612,1.292513,-1838210.0
53.6899339,1.5319233,-1822594.6
53.6432802,1.5393858,-1818792.4
53.7247128,1.2852305,-1846316.6
53.6596863,1.5307991,-1820648.9
53.6665288,1.4275809,-1830098.6
53.7107732,1.5266822,-1824459.2
53.7236461,1.4412971,-1832764.0
53.6157084,1.3266624,-1834996.4
53.7105188,1.4927348,-1827397.6
53.6090633,1.5507964,-1815486.6
53.6942753,1.5286503,-1823173.5
53.6319578,1.3082124,-1837729.9
53.6630701,1.530416,-1820911.2
53.6872818,1.421405,-1832038.9
53.7010899,1.4962574,-1826454.2
53.6824007,1.5140981,-1823637.5
53.6809229,1.5267299,-1822437.9
53.6427016,1.5400941,-1818691.4
53.7223529,1.4195842,-1834567.1
53.6584073,1.5329935,-1820371.4
53.6866257,1.5373578,-1821898.0
53.6665855,1.3028106,-1840749.6
53.6045626,1.5293697,-1817048.4
53.7106003,1.4828428,-1828265.0
53.6943482,1.5298384,-1823074.9
53.6855126,1.506737,-1824489.1
53.6257603,1.5485081,-1816813.6
53.6664472,1.5275186,-1821391.4
53.6892189,1.3093711,-1841863.9
53.7187984,1.4891459,-1828270.0
53.6224935,1.5516072,-1816323.6
53.6380662,1.2859473,-1840024.2
53.6503109,1.5397634,-1819234.8
53.6276016,1.3493686,-1833985.0
53.720591,1.497361,-1827675.9
53.676579,1.5440734,-1820634.2
53.7082551,1.4904857,-1827440.9
53.6804711,1.5142705,-1823492.1
53.6169498,1.5550588,-1815649.1
53.6112811,1.5539469,-1815362.1
53.6335401,1.5433361,-1817790.2
53.6695446,1.3679474,-1835494.0
53.6156885,1.5542268,-1815635.4
53.7250794,1.3107638,-1844161.8
53.6670506,1.5527074,-1819239.1
53.6264585,1.4006988,-1829569.0
53.6254939,1.5559593,-1816147.0
53.6648901,1.5269492,-1821335.9
53.6959222,1.5407902,-1822227.5
53.676175,1.5543545,-1819712.1
53.6548415,1.400987,-1831624.4
53.672405,1.4509122,-1828464.0
53.7184871,1.4277152,-1833597.6
53.6671078,1.4224339,-1830585.8
53.712822,1.4527223,-1831037.6
53.6756548,1.4492394,-1828829.0
53.6597396,1.3294963,-1838035.0
53.6755223,1.3626087,-1836363.4
53.6789445,1.4116705,-1832323.1
53.6837635,1.5349968,-1821910.1
53.6845415,1.4391952,-1830303.6
53.6903898,1.4459754,-1830109.8
53.6874656,1.4294345,-1831352.0
53.6664175,1.4148065,-1831203.4
53.6480716,1.3325569,-1836914.9
53.6822067,1.3781536,-1835461.5
53.6901083,1.3333792,-1839874.2
53.7118438,1.3635976,-1838732.0
53.686134,1.3561984,-1837638.6
53.6960447,1.3233174,-1841133.2
53.6797305,1.4225646,-1831427.0
53.6910524,1.4109231,-1833206.1
53.7063178,1.5514407,-1822002.2
53.6742947,1.5398223,-1820850.1
53.6997616,1.5383848,-1822696.1
53.7183802,1.3488979,-1840453.1
53.6562405,1.4146946,-1830525.4
53.6287028,1.4628793,-1824469.0
53.6734484,1.3984433,-1833102.9
53.6608651,1.3851962,-1833406.5
53.6717827,1.4434858,-1829068.9
53.6241566,1.3705159,-1831944.6
53.7019088,1.510678,-1825253.8
53.6240948,1.3656853,-1832347.2
53.708434,1.5392043,-1823210.6
53.6049038,1.5430678,-1815878.8
53.72002,1.3603389,-1839568.0
53.6975433,1.3534094,-1838652.1
53.712005,1.4728779,-1829227.1
53.6924538,1.5452416,-1821605.2
53.6577751,1.317669,-1838867.4
53.6846634,1.4164204,-1832295.8
