Lat,Lon,Chi
54.549734386,1.202207008,-1909001.5
54.608251889,1.218828463,-1911526.8
54.536499563,1.393122729,-1891810.6
54.583860206,1.146254631,-1916078.2
54.513325475,1.201919531,-1906573.0
54.561772202,1.294635422,-1901922.0
54.524351713,1.336845449,-1895796.6
54.575824765,1.333761896,-1899528.2
54.60587519,1.229628662,-1910444.2
54.583254504,1.229260935,-1908950.9
54.520935128,1.351474364,-1894317.8
54.562458752,1.380743691,-1894616.6
54.578260882,1.13507324,-1916655.8
54.522267113,1.420362969,-1888525.8
54.541478017,1.444534502,-1887746.2
54.541446426,1.167090609,-1911441.5
54.524994301,1.464853582,-1884863.8
54.552611592,1.230328266,-1906795.1
54.546999254,1.297880562,-1900649.8
54.535063879,1.315377441,-1898351.8
54.62585569,1.131509377,-1920167.8
54.509083287,1.137422711,-1911793.5
54.531862858,1.200248527,-1907964.8
54.51639561,1.342735348,-1894758.2
54.520261955,1.242351615,-1903589.0
54.598582146,1.153347385,-1916465.9
54.599603955,1.198353145,-1912692.1
54.608739439,1.187237598,-1914256.0
54.545138715,1.138628457,-1914119.9
54.607621285,1.15697136,-1916764.9
54.560592283,1.142063301,-1914868.8
54.529352956,1.292458762,-1899923.5
54.544841541,1.235397279,-1905838.2
54.528804975,1.521166131,-1880217.6
54.534951278,1.200274387,-1908171.2
54.570443694,1.353813879,-1897454.2
54.548203363,1.427710821,-1889646.4
54.577104621,1.328994973,-1900021.9
54.602573237,1.241758339,-1909186.4
54.598394691,1.264534645,-1906959.6
54.571284243,1.265339401,-1905064.6
54.522219506,1.349131966,-1894604.2
54.512040075,1.38309084,-1891018.9
54.586487918,1.298645259,-1903245.1
54.59526943,1.269725091,-1906306.1
54.522239791,1.361707426,-1893531.5
54.550557928,1.310357117,-1899823.9
54.54099144,1.162590844,-1911795.4
54.534942808,1.344377479,-1895867.6
54.545449953,1.215116226,-1907610.9
54.564045665,1.191568805,-1910874.8
54.528930637,1.485444141,-1883336.4
54.510329864,1.462878746,-1884045.0
54.572360064,1.15164049,-1914843.9
54.572848353,1.190009586,-1911601.5
54.626620358,1.146187148,-1918965.6
54.582743597,1.199931884,-1911420.6
54.531300272,1.40998754,-1890020.1
54.557914439,1.291751105,-1901908.1
54.534096978,1.221146461,-1906331.2
54.56242185,1.258452231,-1905055.5
54.579577843,1.282374177,-1904169.2
54.618003476,1.15370781,-1917742.9
54.516527369,1.193930156,-1907470.9
54.528839085,1.353054052,-1894715.2
54.515126422,1.13505392,-1912402.8
54.586266553,1.185667887,-1912876.0
54.593472099,1.193001198,-1912735.8
54.574080283,1.154450515,-1914719.9
54.510701147,1.291593663,-1898740.2
54.536293254,1.433537485,-1888346.5
54.596519536,1.140659808,-1917409.8
54.50988932,1.216320119,-1905112.0
54.543544628,1.403012181,-1891441.5
54.519418527,1.284737702,-1899913.5
54.609341247,1.173483458,-1915471.1
54.51417957,1.337521619,-1895053.6
54.519038543,1.48798471,-1882446.8
54.526942383,1.398323997,-1890722.9
54.525838866,1.144608674,-1912309.2
54.597717642,1.149746826,-1916714.2
54.611889659,1.132991256,-1919099.6
54.523608949,1.24166255,-1903873.0
54.534886452,1.326548047,-1897386.0
54.560386262,1.340710037,-1897895.6
54.610716862,1.151618125,-1917431.1
54.513262401,1.423145079,-1887682.0
54.545794893,1.206348318,-1908383.0
54.518257566,1.261912637,-1901783.6
54.621199691,1.161225143,-1917316.4
54.59359353,1.20304226,-1911886.4
54.559840912,1.132085371,-1915669.6
54.51474978,1.177437491,-1908759.4
54.587805818,1.220960364,-1909966.5
54.561144377,1.196207144,-1910283.0
54.508692364,1.380492963,-1891014.9
54.549477684,1.228781641,-1906715.8
54.548942877,1.267166842,-1903403.0
54.587665416,1.235376701,-1908726.4
54.523024875,1.165886922,-1910302.8
54.555837612,1.169792031,-1912180.6
