Lat,Lon,Chi
54.7253304,0.3039594,-1931444.8
54.797205,-0.0687149,-1979533.9
54.5299815,0.3064646,-1909589.8
54.7356299,0.2874558,-1935552.1
54.6978999,-0.1927454,-1974786.6
54.6026251,-0.1336144,-1960644.5
54.6011384,0.1840503,-1938829.6
54.7681264,-0.1230185,-1979111.5
54.6312687,-0.1657841,-1965670.2
54.7008269,-0.008469,-1965053.2
54.788024,-0.0809266,-1979134.5
54.6741392,0.2920004,-1928164.8
54.6744727,0.2102131,-1943109.5
54.6397291,-0.2836566,-1953896.5
54.6880349,-0.1518984,-1971452.9
54.6764122,0.0866757,-1955154.4
54.710737,-0.4463373,-1944310.5
54.7113227,0.0636911,-1960512.9
54.5908553,-0.1200057,-1958557.5
54.7348495,-0.2633902,-1967762.4
54.6087671,0.3015961,-1919444.2
54.769971,0.1963871,-1955584.9
54.7409482,0.1246385,-1958802.5
54.5968644,0.1036129,-1945700.4
54.6388607,-0.2081963,-1966169.9
54.6621641,-0.4211364,-1939743.4
54.5966335,0.2221411,-1932632.9
54.7899663,-0.1281506,-1981900.5
54.580486,0.1430812,-1940885.5
54.5900235,-0.002999,-1952163.2
54.6999281,-0.3368917,-1951842.8
54.6836886,0.1803366,-1948498.1
54.5537601,0.3021309,-1913464.0
54.7883515,-0.0664617,-1978394.0
54.6383799,0.1064381,-1949727.2
54.665927,0.0638385,-1955859.1
54.5954482,-0.0423318,-1954904.5
54.6504864,0.320898,-1919858.8
54.6554243,0.0534923,-1955589.2
54.7910391,0.0686684,-1968279.5
54.7393103,-0.3340356,-1956676.6
54.7417843,-0.1116066,-1975466.9
54.5601792,0.2615956,-1921553.2
54.6271749,0.1339162,-1946444.4
54.5900869,-0.0745667,-1956023.5
54.7473627,-0.2907133,-1964671.2
54.7459192,0.0188992,-1967535.8
54.5733718,0.2511858,-1924857.0
54.7464034,-0.3191708,-1959899.6
54.7574671,0.1293894,-1960122.8
54.5855676,-0.1425503,-1959163.1
54.6365391,-0.1677781,-1966384.0
54.7171263,0.3052176,-1930340.6
54.7116306,0.1670562,-1952504.2
54.794078,-0.0892111,-1980276.8
54.6963528,-0.0444742,-1966627.6
54.6030236,-0.2455818,-1956069.5
54.7560883,0.0471317,-1966380.0
54.7116052,0.107858,-1957106.2
54.6708543,0.2988413,-1926567.6
54.7189767,0.0185844,-1964805.2
54.7250295,-0.1035186,-1973104.1
54.6691657,0.1162978,-1952109.5
54.7540595,0.3119945,-1933044.4
54.6772481,-0.1791604,-1971680.0
54.7083731,-0.2467175,-1967560.8
54.6846209,0.3000385,-1927817.8
54.7682107,0.1987792,-1955063.1
54.6405675,-0.2749742,-1955412.6
54.6855054,0.1952044,-1947021.1
54.6923546,-0.5003834,-1939278.8
54.628852,0.2205976,-1936350.2
54.6643053,-0.1714282,-1969775.0
54.5934195,-0.1457996,-1960240.8
54.6158874,-0.2979484,-1948910.5
54.6470348,0.2605423,-1931008.6
54.668824,-0.2466386,-1963189.6
54.7001831,0.0319295,-1961845.2
54.7555778,-0.1033182,-1976607.8
54.7597325,0.0222602,-1968686.8
54.6779118,-0.4455282,-1940380.8
54.6579088,-0.2688909,-1958332.5
54.5586118,0.2932785,-1915610.4
54.6200504,0.12143,-1946686.2
54.7300683,-0.0584286,-1971257.1
54.7375462,0.1391874,-1957322.9
54.7088314,-0.0071143,-1965766.1
54.6328585,0.052138,-1953386.9
54.6166634,-0.1504886,-1963167.8
54.7671487,-0.0721522,-1976260.9
54.7064453,-0.2739639,-1962881.0
