Lat Lon Depth
54.444621100 000.536735500 -64.300
54.524716500 000.320880300 -62.700
54.578673500 000.308534000 -66.100
54.426574200 000.543329300 -67.400
54.558727000 000.548008900 -60.600
54.482469500 000.530278400 -61.200
54.522721400 000.435544200 -67.200
54.475936100 000.387950300 -64.600
54.457449100 000.416189600 -66.800
54.597763900 000.361789700 -60.000
54.542009400 000.298438600 -68.300
54.561242400 000.382277000 -66.200
54.501849400 000.375374900 -61.300
54.418095300 000.465821200 -68.900
54.415348400 000.541061700 -65.400
54.451704300 000.535492100 -59.800
54.462190900 000.429431300 -59.100
54.589330100 000.363716200 -63.400
54.502557300 000.525773800 -60.400
54.461660500 000.459197600 -65.900
54.467934900 000.410603400 -61.000
54.560274900 000.477413300 -58.300
54.496205900 000.473843800 -62.500
54.584126800 000.544007000 -61.700
54.492786800 000.526561000 -66.400
54.551425200 000.343197200 -64.900
54.460514800 000.533336500 -63.900
54.513273200 000.503305200 -61.200
54.490999300 000.481806300 -66.100
54.479074600 000.427591900 -64.600
54.431737500 000.541906800 -66.700
54.510251200 000.365001600 -66.900
54.564187400 000.518662000 -59.700
54.556176000 000.343902800 -64.500
54.503834700 000.340425800 -64.600
54.541330200 000.446671800 -59.900
54.591651700 000.391498200 -58.700
54.537049100 000.297866000 -72.000
54.411655700 000.491358500 -67.600
54.572824800 000.489222800 -61.100
54.481567400 000.440399300 -69.000
54.467645900 000.419213600 -59.000
54.369159000 000.540132100 -64.700
54.460244100 000.413083000 -65.500
54.551598000 000.387220200 -68.800
54.504012700 000.350708000 -60.600
54.484337400 000.436333900 -69.300
54.502688200 000.364224800 -60.800
54.539829900 000.418922800 -68.900
54.477244100 000.548341800 -69.200
54.559582900 000.383464000 -66.500
54.519471300 000.410672300 -62.800
54.538734900 000.325355600 -65.800
54.534414000 000.540526100 -60.000
54.463314600 000.545978800 -59.900
54.416140800 000.532016300 -66.200
54.513144400 000.530645500 -58.700
54.563682100 000.388932000 -64.600
54.508660000 000.413665900 -64.100
54.585439700 000.507389700 -61.100
54.528050800 000.463126500 -61.700
54.543117500 000.439635400 -60.300
54.488975300 000.531699600 -66.300
54.576847500 000.448490600 -59.200
54.460005900 000.441492000 -62.600
54.500789200 000.491420400 -65.000
54.517113400 000.508871200 -59.700
54.572160600 000.319584500 -65.500
54.500355900 000.498035800 -65.200
54.491108400 000.433571000 -68.600
54.475085100 000.495445300 -60.700
54.526265300 000.443467600 -67.300
54.532993200 000.434378400 -66.600
