Lat Lon Depth
54.322570842 000.802891981 -60.000
54.447096390 000.718106141 -56.000
54.393740598 000.792111460 -41.000
54.363238892 000.749082018 -46.000
54.346107771 000.623914776 -60.000
54.386926543 000.642657891 -64.000
54.296197501 000.765772482 -67.000
54.289941839 000.690358599 -35.000
54.421494029 000.748864201 -47.000
54.313672882 000.784523834 -40.000
54.423340467 000.684959006 -59.000
54.439652968 000.703448080 -55.000
54.411236643 000.714353449 -56.000
54.298356622 000.623976120 -52.000
54.459559561 000.750397699 -54.000
54.296643364 000.735528210 -65.000
54.314320035 000.656736903 -52.000
54.408133330 000.790265620 -43.000
54.435979826 000.787818512 -49.000
54.368845067 000.763487014 -47.000
54.347223260 000.631770799 -57.000
54.347901591 000.747564479 -60.000
54.376167657 000.773858487 -56.000
54.307662350 000.753069380 -56.000
54.360382988 000.740699343 -51.000
54.353261615 000.795475970 -33.000
54.425377270 000.700857918 -55.000
54.285342758 000.698968487 -33.000
54.363836784 000.704956572 -60.000
54.326370423 000.731500772 -41.000
54.355451647 000.677500401 -57.000
54.331802530 000.714930991 -45.000
54.298395857 000.676582274 -42.000
54.391928666 000.770127106 -53.000
54.384187232 000.648086361 -64.000
54.288221070 000.790554198 -66.000
54.322953546 000.744343639 -34.000
54.310647178 000.806908376 -52.000
54.361706360 000.645439168 -60.000
54.407750494 000.778876640 -37.000
54.312676477 000.704110419 -59.000
54.304195858 000.645195650 -47.000
54.328053721 000.606824296 -61.000
54.430463983 000.796152006 -47.000
54.316163239 000.771390195 -33.000
54.332412751 000.720118066 -37.000
54.378199482 000.785131887 -59.000
54.387853327 000.707544017 -60.000
54.414736862 000.747086771 -35.000
54.343768977 000.688187739 -46.000
54.381170432 000.773015071 -59.000
54.312976064 000.787466552 -41.000
54.413381474 000.733889917 -45.000
54.311286584 000.775165395 -39.000
54.313057696 000.792915528 -47.000
54.398078298 000.776977146 -42.000
54.474751104 000.765907280 -55.000
54.296809382 000.690892698 -48.000
54.367878258 000.762186888 -44.000
54.415723006 000.759753329 -45.000
54.296108566 000.742954747 -66.000
54.311974479 000.720779267 -61.000
54.406107608 000.797403171 -43.000
54.430071628 000.803716252 -49.000
54.431834447 000.748725399 -49.000
54.397845282 000.697094423 -61.000
54.307454750 000.613955269 -57.000
54.313986218 000.762182226 -44.000
54.357416170 000.799990155 -47.000
54.332852972 000.766465732 -58.000
54.384016729 000.730638401 -48.000
54.356853062 000.775649183 -36.000
54.370285291 000.787117718 -54.000
54.343132665 000.723047869 -58.000
54.402841418 000.659443106 -64.000
54.415772110 000.697960115 -57.000
54.315932549 000.755456519 -42.000
54.460066229 000.731206276 -56.000
54.385906685 000.772108118 -57.000
54.371376216 000.721797418 -53.000
54.394952110 000.748365050 -49.000
54.294008786 000.671319753 -45.000
54.292404607 000.686695304 -34.000
54.452410520 000.742078191 -54.000
54.464881904 000.783437118 -53.000
54.392093455 000.717181547 -57.000
54.408440179 000.691290148 -61.000
54.385113222 000.805140611 -44.000
54.356475087 000.658188140 -57.000
54.307680927 000.723422336 -66.000
54.385157795 000.793532249 -49.000
54.315091417 000.733733233 -57.000
54.347268430 000.804527125 -34.000
54.357748309 000.638389971 -57.000
54.386463078 000.807014228 -42.000
54.294785916 000.666782270 -40.000
54.350024773 000.676722588 -57.000
54.298281602 000.715597730 -62.000
54.425726583 000.779534628 -49.000
54.429283401 000.731169189 -49.000
54.460898763 000.739569258 -56.000
54.350996264 000.698470336 -58.000
54.298378585 000.719943442 -65.000
54.285872236 000.745209060 -60.000
54.375993031 000.731599154 -46.000
54.432039868 000.700660973 -53.000
54.449817700 000.730133263 -55.000
54.320655044 000.749052604 -35.000
54.399226949 000.677333945 -62.000
54.389411568 000.736397938 -54.000
54.283727073 000.667552599 -51.000
54.367466379 000.774032500 -48.000
54.329328313 000.727073342 -41.000
54.304557195 000.633323240 -54.000
54.318807971 000.647112156 -52.000
54.434297457 000.700224439 -55.000
54.373228472 000.685440025 -64.000
54.325362628 000.687825448 -58.000
54.358141166 000.610556546 -60.000
54.381241984 000.637763153 -64.000
54.351400824 000.734538536 -60.000
54.332586769 000.729341402 -49.000
54.367499169 000.641459486 -62.000
54.409003180 000.777560590 -41.000
54.360092665 000.658772079 -61.000
54.406652847 000.680309091 -62.000
54.424279888 000.733308488 -48.000
54.300009018 000.794766513 -42.000
54.353169641 000.753192090 -53.000
54.323668569 000.745862393 -27.100
54.305423958 000.755545408 -57.000
54.301218522 000.761168027 -61.000
54.283608477 000.791026113 -64.000
54.346573732 000.771979233 -52.000
54.431545745 000.710255558 -53.000
54.393031877 000.759458087 -52.000
54.341661906 000.694206821 -51.000
54.350507417 000.783627285 -44.000
54.379868359 000.757033079 -54.000
54.433775970 000.762865025 -49.000
54.339141860 000.649910762 -54.000
54.314033291 000.707348894 -57.000
54.337819531 000.795448500 -54.000
54.327030936 000.797926588 -61.000
54.289297188 000.725226763 -56.000
54.312359633 000.695455067 -63.000
54.330462809 000.767922875 -59.000
54.309079725 000.696479565 -64.000
54.398774422 000.760164952 -46.000
54.350770678 000.781052923 -43.000
54.346642363 000.740032861 -64.000
54.289223893 000.706125212 -45.000
54.349566578 000.747103721 -57.000
54.411288952 000.725780246 -46.000
54.373121997 000.735887138 -43.000
