Lat Lon Depth
54.549734386 001.202207008 -44.000
54.608251889 001.218828463 -27.400
54.536499563 001.393122729 -27.500
54.583860206 001.146254631 -47.000
54.513325475 001.201919531 -54.000
54.561772202 001.294635422 -31.000
54.524351713 001.336845449 -45.000
54.575824765 001.333761896 -31.000
54.605875190 001.229628662 -30.200
54.583254504 001.229260935 -22.900
54.520935128 001.351474364 -44.000
54.562458752 001.380743691 -30.600
54.578260882 001.135073240 -39.000
54.522267113 001.420362969 -29.000
54.541478017 001.444534502 -29.500
54.541446426 001.167090609 -52.000
54.524994301 001.464853582 -31.000
54.552611592 001.230328266 -37.000
54.546999254 001.297880562 -26.400
54.535063879 001.315377441 -28.700
54.625855690 001.131509377 -44.000
54.509083287 001.137422711 -66.000
54.531862858 001.200248527 -51.000
54.516395610 001.342735348 -48.000
54.520261955 001.242351615 -51.000
54.598582146 001.153347385 -49.000
54.599603955 001.198353145 -26.100
54.608739439 001.187237598 -27.100
54.545138715 001.138628457 -56.000
54.607621285 001.156971360 -46.000
54.560592283 001.142063301 -39.000
54.529352956 001.292458762 -43.000
54.544841541 001.235397279 -46.000
54.528804975 001.521166131 -34.000
54.534951278 001.200274387 -42.000
54.570443694 001.353813879 -31.000
54.548203363 001.427710821 -33.000
54.577104621 001.328994973 -33.000
54.602573237 001.241758339 -33.000
54.598394691 001.264534645 -33.000
54.571284243 001.265339401 -25.500
54.522219506 001.349131966 -42.000
54.512040075 001.383090840 -35.000
54.586487918 001.298645259 -31.000
54.595269430 001.269725091 -31.000
54.522239791 001.361707426 -29.900
54.550557928 001.310357117 -29.300
54.540991440 001.162590844 -55.000
54.534942808 001.344377479 -28.100
54.545449953 001.215116226 -46.000
54.564045665 001.191568805 -54.000
54.528930637 001.485444141 -31.000
54.510329864 001.462878746 -32.000
54.572360064 001.151640490 -44.000
54.572848353 001.190009586 -51.000
54.626620358 001.146187148 -38.000
54.582743597 001.199931884 -45.000
54.531300272 001.409987540 -28.400
54.557914439 001.291751105 -28.500
54.534096978 001.221146461 -45.000
54.562421850 001.258452231 -21.700
54.579577843 001.282374177 -30.800
54.618003476 001.153707810 -41.000
54.516527369 001.193930156 -56.000
54.528839085 001.353054052 -26.500
54.515126422 001.135053920 -64.000
54.586266553 001.185667887 -48.000
54.593472099 001.193001198 -34.000
54.574080283 001.154450515 -45.000
54.510701147 001.291593663 -51.000
54.536293254 001.433537485 -30.500
54.596519536 001.140659808 -49.000
54.509889320 001.216320119 -54.000
54.543544628 001.403012181 -31.000
54.519418527 001.284737702 -49.000
54.609341247 001.173483458 -32.000
54.514179570 001.337521619 -48.000
54.519038543 001.487984710 -30.400
54.526942383 001.398323997 -22.300
54.525838866 001.144608674 -54.000
54.597717642 001.149746826 -51.000
54.611889659 001.132991256 -53.000
54.523608949 001.241662550 -51.000
