Lat Lon Depth
53.920590297 000.921044132 -45.000
53.939078812 000.928113317 -45.000
53.856573353 000.964386914 -39.000
53.852983365 000.821531501 -33.000
53.926366784 000.842468235 -46.000
53.864587593 000.868746627 -41.000
53.838547245 000.904997073 -36.000
53.909154504 000.762622173 -36.000
53.890733654 000.926172141 -43.000
53.916485341 000.859991917 -45.000
53.877849909 000.969493153 -42.000
53.842292579 000.938400603 -36.000
53.947397938 000.760695880 -45.000
53.928143651 000.831433285 -45.000
53.860334046 000.793300503 -36.000
53.917746629 000.982786482 -42.000
53.831105478 000.933218888 -33.000
53.869937826 000.785083206 -38.000
53.903661800 000.952863580 -44.000
53.873089576 000.911414824 -43.000
53.852602595 000.903270107 -37.000
53.928704114 000.887288043 -44.000
53.911378019 000.751296633 -38.000
53.931529780 000.756470080 -42.000
53.888952231 000.867247744 -44.000
53.842306543 000.951593862 -37.000
53.892135435 000.835393221 -42.000
53.900475942 000.906911077 -41.000
53.852976546 000.819552084 -34.000
53.938412049 000.969375440 -44.000
53.835207782 000.865650644 -37.000
53.881691729 000.920321708 -41.000
53.862952233 000.836657498 -40.000
53.852756738 000.766622497 -38.000
53.861569591 000.806600235 -36.000
53.863688597 000.939760932 -43.000
53.919783721 001.001067328 -41.000
53.847108813 000.796341975 -28.800
53.850155229 000.817805874 -27.600
53.909593213 000.764554171 -36.000
53.841591907 000.920864694 -30.000
53.840788650 000.944385147 -29.600
53.922343259 000.785710715 -43.000
53.929645979 000.879648506 -41.000
53.928944331 000.873545337 -41.000
53.863489110 000.810233218 -36.000
53.939926689 000.823151319 -47.000
53.905387085 000.862843027 -45.000
53.833523646 000.963388014 -36.000
53.925204275 000.861705056 -46.000
53.889998688 000.876600890 -44.000
53.938002315 000.879520475 -45.000
53.838932679 000.799655549 -35.000
53.834176040 000.827235777 -34.000
53.904672265 000.781078089 -40.000
53.881402113 000.874293877 -43.000
53.928309398 000.962112776 -44.000
53.912575670 000.795286189 -42.000
53.915094387 000.838959851 -44.000
53.835777481 000.817575112 -31.000
53.843914218 000.931875304 -37.000
53.913496471 000.762561329 -39.000
53.841585134 000.987371190 -41.000
53.844398008 000.942574307 -37.000
53.853981659 000.882745006 -39.000
53.835692622 000.842608704 -35.000
53.925874214 000.753734788 -41.000
53.847521760 000.835373371 -36.000
53.949332698 000.955237197 -45.000
53.899202117 000.895439731 -42.000
53.843011335 000.916950261 -38.000
53.834507465 000.965611253 -33.000
53.862544981 000.952067594 -42.000
53.903060605 000.976158218 -44.000
53.912708144 000.977109400 -41.000
53.882091745 000.802258522 -39.000
53.840032617 000.749724091 -36.000
53.838864258 000.871828571 -37.000
53.943754558 000.749929906 -43.000
53.858097160 000.770689268 -37.000
53.852507699 000.801934435 -35.000
53.855475544 000.832377414 -37.000
53.879830449 000.851055157 -41.000
53.875267666 000.840532653 -41.000
53.854347607 000.889069057 -36.000
53.904035702 000.859787534 -46.000
53.945416025 000.898552666 -46.000
53.909193977 000.867801041 -44.000
53.841597723 000.972566562 -39.000
53.835085856 000.933348869 -36.000
53.841205424 000.934796633 -32.000
53.922333456 000.878405357 -44.000
53.877152535 000.755659916 -39.000
53.914895729 000.956452352 -43.000
53.947092801 000.876250299 -45.000
53.847370928 000.790318002 -30.700
53.895036322 000.926124012 -43.000
53.859221221 000.847764631 -40.000
53.837811580 000.761471647 -38.000
53.887432388 000.780673803 -40.000
53.863878453 000.801801248 -36.000
53.869355011 000.844330112 -41.000
53.888302028 000.958197925 -43.000
53.862419774 000.919581158 -40.000
53.843482068 000.896332092 -40.000
53.919637350 000.750325734 -41.000
53.837234097 000.767556888 -40.000
53.885632870 000.761340335 -39.000
53.859997864 000.783307705 -37.000
53.869150787 000.985834487 -41.000
53.932728665 000.835458900 -47.000
53.926589538 000.937118816 -44.000
53.844258045 000.948367205 -36.000
53.939858233 000.918230253 -45.000
53.872368623 000.946101670 -43.000
53.874445431 000.925751365 -42.000
53.833052976 000.853402459 -37.000
53.871357177 000.979859343 -39.000
53.877356394 000.791567793 -39.000
53.917003835 000.977058555 -43.000
53.862317362 000.829493775 -39.000
53.936033790 000.858985261 -45.000
53.898533561 000.906440328 -43.000
53.852611894 000.925499843 -34.000
53.949366132 000.978077322 -43.000
53.877083941 000.956723128 -42.000
53.897337069 000.757666213 -38.000
53.861293279 000.897295181 -40.000
53.945561670 000.995813819 -41.000
53.880495226 000.834248615 -42.000
53.879708288 000.879339254 -38.000
53.901346666 000.943971724 -43.000
53.908900609 000.886209745 -43.000
53.928174635 001.000740227 -42.000
53.945437517 000.811520737 -47.000
53.886714538 000.880882421 -42.000
53.836256248 001.000842564 -40.000
53.849803262 000.857799530 -38.000
53.904921759 000.841868969 -42.000
53.927226585 000.830204893 -45.000
53.854646914 000.805118850 -28.000
53.877911916 000.813672888 -39.000
53.836016408 000.818189447 -29.900
53.875261666 000.772637419 -41.000
53.935408241 000.789465058 -43.000
53.943139504 000.803837651 -45.000
53.931139254 000.762379491 -43.000
53.846781086 000.997558493 -39.000
53.855351298 000.882476491 -40.000
53.840012085 000.887482617 -35.000
53.913306540 000.926636430 -44.000
53.883735508 000.870468831 -39.000
53.883943087 000.976323029 -42.000
53.850931385 000.755849575 -34.000
53.856586416 000.812114078 -32.000
53.901056536 000.853907992 -39.000
53.852168535 000.969277356 -41.000
53.881989966 000.772862780 -40.000
53.842844974 000.750106017 -33.000
53.831098702 000.972706239 -36.000
53.920022440 000.822062251 -42.000
53.841849001 000.952044542 -37.000
53.885531089 000.985779212 -43.000
53.915912951 000.846945749 -42.000
53.894286272 000.844461795 -42.000
53.855671786 000.910046996 -32.000
53.842780671 000.804563578 -33.000
53.862049161 000.903313408 -39.000
53.906860806 000.777736876 -41.000
53.950617264 000.757074454 -46.000
53.950642868 000.940332827 -46.000
53.887992870 000.912175441 -43.000
53.833575400 000.776123659 -38.000
53.909071291 000.761698377 -36.000
53.829319695 000.947581237 -29.900
53.911026254 000.751749068 -34.000
53.901426277 000.912440750 -42.000
53.915226630 000.960529622 -42.000
53.858019416 000.957096374 -39.000
53.843361749 000.804186401 -28.800
53.883226428 000.910444456 -39.000
53.838688421 000.809293988 -26.500
53.939457594 000.846268638 -46.000
53.864167020 000.912216402 -39.000
53.928593843 000.869462980 -41.000
53.829430869 000.949897132 -25.400
53.847858268 000.808549054 -25.500
53.906289200 000.842722609 -43.000
53.935538846 000.893490156 -46.000
53.840699291 000.935872664 -28.000
53.911269089 000.861235486 -46.000
53.928208778 000.977693609 -43.000
53.847127408 000.803677299 -25.900
53.939486054 000.816929683 -45.000
53.923225485 000.784659015 -43.000
53.902657857 000.997655728 -42.000
53.844332417 000.870369914 -40.000
53.873613546 000.910859927 -43.000
53.857923849 000.839923872 -40.000
53.895126919 000.797260721 -39.000
53.851792536 000.819313512 -29.200
53.858873169 000.905633043 -40.000
53.827468498 000.969790287 -30.300
53.861506795 000.813258916 -36.000
53.933454984 000.752059033 -39.000
53.925300721 000.800570024 -42.000
53.853557074 000.900139274 -31.000
53.873649707 000.873355284 -39.000
53.854990094 000.907514807 -30.000
53.930052508 000.884003140 -42.000
53.853726699 000.900917690 -29.600
53.862153050 000.774482911 -40.000
53.924121785 000.778044216 -43.000
53.861701330 000.777064965 -40.000
53.889381463 000.968202034 -42.000
53.839026225 000.903394314 -33.000
53.828321141 000.968905717 -32.000
53.910794927 000.749537768 -33.000
53.921311093 000.780033036 -39.000
53.848812659 000.772143840 -33.000
53.844887489 000.839086435 -37.000
53.862604245 000.776157395 -40.000
53.842251350 000.831147762 -35.000
53.827349332 000.947480998 -35.000
53.920925162 000.950018408 -44.000
53.905653059 000.806071294 -41.000
53.837518455 000.962347530 -36.000
53.834530004 000.831510809 -34.000
53.832654665 000.811840583 -35.000
53.933306210 000.855152286 -46.000
53.839935816 000.949617065 -35.000
53.898265249 000.808427895 -42.000
53.902046301 000.856343938 -44.000
53.925666486 000.756167147 -41.000
53.854281850 000.812389573 -35.000
53.917430748 000.766116252 -37.000
53.902587206 000.851200515 -45.000
53.876075612 000.886803488 -43.000
53.911107716 000.792225441 -41.000
53.926848175 000.973862238 -43.000
53.845059434 000.805296968 -35.000
53.836993010 000.838693554 -35.000
53.851137132 000.797557194 -36.000
53.836025654 000.803731181 -35.000
53.867869577 000.830204333 -41.000
53.836099697 000.810424466 -34.000
53.842771261 000.749134923 -34.000
53.861449185 000.938846567 -42.000
53.851380548 000.765801197 -37.000
53.943620821 000.850855072 -44.000
53.929000544 000.748927291 -42.000
53.839202076 000.764271879 -38.000
53.900859305 000.888165255 -42.000
53.911363085 000.811401955 -41.000
53.942060318 000.780022943 -45.000
53.844286277 000.932562043 -38.000
53.837618791 000.811836990 -31.000
53.850069080 000.828296819 -36.000
53.844709532 000.758252533 -36.000
53.870613301 000.954659023 -42.000
53.867735638 000.774897242 -39.000
53.901713955 000.997940784 -43.000
53.904141328 000.787525240 -41.000
53.843628281 000.803402580 -34.000
53.867193246 000.849025981 -41.000
53.861918391 000.862534648 -40.000
53.883843880 000.883979508 -44.000
53.939709001 000.967973260 -44.000
53.857540627 000.824368784 -37.000
53.929397544 000.954360143 -44.000
53.833692560 000.851495662 -36.000
53.894051859 000.806391443 -41.000
53.893421451 000.752560093 -39.000
53.840216005 000.911064698 -35.000
53.910645928 000.972250927 -44.000
53.859772646 000.757418421 -37.000
53.944520234 000.911015179 -45.000
53.845552186 000.822765990 -35.000
53.884022286 000.872562477 -40.000
53.910617710 000.752177261 -38.000
53.838636416 000.851777080 -36.000
53.841613339 000.816910611 -35.000
53.943317454 000.823847953 -48.000
53.841008592 000.942498418 -34.000
53.917055323 000.852789176 -43.000
53.871875222 000.850775249 -41.000
53.849599743 000.916637736 -38.000
53.830988212 000.959247446 -36.000
53.890611812 000.860961503 -44.000
53.852164812 000.932031709 -38.000
53.933033641 000.837175488 -47.000
53.938173158 000.938129968 -45.000
53.941102637 000.905515451 -44.000
53.852330520 000.777257823 -36.000
53.896837352 000.933295571 -43.000
53.863638159 000.991963981 -41.000
53.913203271 000.976376282 -42.000
53.861242270 000.801278028 -35.000
53.913143915 000.870330360 -44.000
53.861166858 000.967196572 -43.000
53.853990827 000.889467510 -34.000
53.918213719 000.774277033 -41.000
53.854442152 000.990301286 -42.000
53.843775816 000.827171243 -34.000
53.842740901 000.789749495 -35.000
53.862242394 000.934433255 -42.000
53.922700915 000.770615581 -42.000
53.859996700 000.792386402 -37.000
53.910041497 000.839691767 -43.000
53.906663410 000.983414058 -43.000
53.882519337 000.910270970 -41.000
53.888856088 000.790319884 -40.000
53.841242161 000.933531851 -33.000
53.854502460 000.791576712 -30.800
53.847589611 000.803742166 -34.000
53.935481365 000.979513245 -43.000
53.899156448 000.766684294 -39.000
53.885173340 000.772963879 -39.000
53.861472164 000.973775860 -41.000
53.900685942 000.803622145 -42.000
53.853360995 000.887865974 -37.000
53.875877780 000.951118350 -42.000
53.833156172 000.925276057 -36.000
53.921010842 000.829937026 -43.000
53.859939947 000.842100996 -40.000
53.834706303 000.825708693 -32.000
53.890668867 000.812330658 -42.000
53.854927067 000.749251593 -38.000
53.833630969 000.901451990 -40.000
53.852916612 000.871336241 -39.000
53.887847153 000.814348398 -41.000
53.876614594 000.820654213 -41.000
53.877876596 000.807847773 -38.000
53.854697237 000.872775551 -39.000
53.870478380 000.808171574 -37.000
53.946163596 000.870561388 -45.000
53.940921603 000.759676894 -43.000
53.909747069 000.883093621 -44.000
53.933452035 000.911622500 -44.000
53.841528154 000.932237770 -34.000
53.912991989 000.996807545 -40.000
53.878406946 000.971099852 -42.000
53.941334005 000.835180197 -47.000
53.847843563 000.805666094 -33.000
53.867148783 000.816313459 -38.000
53.895196641 000.878480974 -43.000
53.839771348 000.877633517 -37.000
53.855359126 000.998339285 -40.000
53.829278310 000.956614651 -33.000
53.927726438 000.989963472 -42.000
53.853250700 000.896909260 -36.000
53.928733310 000.785472762 -43.000
53.844970095 000.860755520 -38.000
53.856303357 000.773778153 -38.000
53.872182581 000.841254014 -42.000
53.857098765 000.912073399 -34.000
53.843327894 000.810637894 -32.000
53.847343261 000.791833411 -29.400
53.898584562 000.901949136 -41.000
53.857009181 000.926641736 -39.000
53.838292903 000.789166859 -35.000
53.932840341 000.964123164 -44.000
53.913704764 000.856201877 -45.000
53.841968955 000.807534321 -34.000
53.933855067 000.868151966 -45.000
53.916857481 000.848302137 -45.000
53.834296769 000.762787591 -38.000
53.945159128 000.876500671 -45.000
53.919787612 000.806456707 -42.000
53.923356549 000.938359211 -45.000
53.829734814 000.950755169 -32.000
53.871226196 000.752883991 -38.000
53.879467807 000.777885177 -40.000
53.929605182 000.850137886 -46.000
53.839083816 000.996993475 -40.000
53.936859490 001.000830969 -41.000
53.930496598 000.751351580 -43.000
53.836371791 000.934494063 -36.000
53.886711342 000.805379833 -40.000
53.946898963 000.810926609 -46.000
53.869403136 000.860190703 -40.000
53.888496611 000.982894796 -43.000
53.940235247 000.772887871 -44.000
53.898777608 000.820289910 -41.000
53.859696052 000.785939113 -38.000
53.835904025 000.907830241 -39.000
53.864070838 000.807115288 -36.000
53.863098073 000.775637298 -40.000
53.900611938 000.827536301 -40.000
53.854278111 000.960186129 -35.000
53.906703591 000.816337537 -41.000
53.844168571 000.811540274 -27.400
53.832318577 000.876673902 -37.000
53.903274288 000.921703456 -44.000
53.929902905 000.813767568 -43.000
53.850759832 000.876977582 -39.000
53.920254505 000.925940812 -45.000
53.836067895 000.956126831 -34.000
53.882830917 000.774494896 -40.000
53.938531339 000.804194079 -44.000
53.886227833 000.904159678 -42.000
53.917484712 000.840692304 -45.000
53.918234278 000.882757366 -44.000
53.837395990 000.798930040 -34.000
53.849008680 000.769423214 -35.000
53.915703480 000.901337522 -44.000
53.919808845 000.865279395 -45.000
53.890285392 000.888307552 -42.000
53.877373717 000.940613250 -43.000
53.877530105 000.885262131 -42.000
53.918613647 000.796542108 -41.000
53.881108449 000.753754916 -39.000
53.897883810 000.946819476 -43.000
53.882100305 000.985193421 -42.000
53.892328993 000.857824075 -44.000
53.903997622 000.934358462 -43.000
53.942072397 000.791473431 -43.000
53.881987481 000.804800108 -40.000
53.853786845 000.887390002 -34.000
53.916561808 000.947954270 -44.000
53.832788823 000.913387065 -38.000
53.904408623 000.771213469 -38.000
53.855431476 000.913752018 -37.000
53.943142691 000.984700267 -43.000
53.925104917 000.809681848 -44.000
53.923616490 000.985443793 -42.000
53.872983651 000.808926125 -38.000
53.875326899 000.832197428 -42.000
53.828813537 000.968397873 -35.000
53.870863635 000.965642963 -42.000
53.900009118 000.892100547 -43.000
53.840575821 000.758268286 -36.000
53.874205721 000.923708402 -42.000
53.853366905 000.889152977 -37.000
53.864934771 000.753170322 -37.000
53.853875062 000.952684118 -39.000
53.895101156 000.782624759 -41.000
53.887222950 000.943740796 -43.000
53.879200331 000.873494829 -38.000
53.937331655 000.991282608 -42.000
53.905524828 000.842446127 -42.000
53.867559267 000.918612079 -41.000
53.947611083 000.988985084 -42.000
53.941597184 000.950224644 -44.000
53.859494805 000.965636667 -42.000
53.866691611 000.925295951 -41.000
53.904443163 000.766620173 -39.000
53.846256475 000.990236913 -41.000
53.855711009 000.805015302 -34.000
53.886708083 000.993747033 -43.000
53.929224371 000.769234016 -42.000
53.911418502 000.750109225 -39.000
53.866879606 000.940805628 -43.000
53.840728874 000.841556391 -37.000
53.869318730 000.882944078 -41.000
53.835714862 000.924880393 -37.000
53.883241932 000.831981846 -41.000
53.834560366 000.863062441 -38.000
53.872781065 000.828241324 -41.000
53.910712404 000.815409291 -40.000
53.910457202 000.763615482 -39.000
53.886101199 000.780867998 -38.000
53.840266402 000.868232220 -38.000
53.924977396 000.873041970 -44.000
53.896692699 000.819209407 -42.000
53.880283483 000.790547455 -39.000
53.925405964 000.947361035 -45.000
53.919396471 000.760893544 -41.000
53.887099614 000.773190023 -37.000
53.882795618 000.870443023 -42.000
53.880759459 000.916902816 -41.000
53.843613397 000.977233757 -40.000
53.900650872 000.980959208 -44.000
53.945422461 000.921002321 -45.000
53.911705629 000.830054537 -41.000
53.943882909 000.809851984 -45.000
53.914016088 000.848944160 -44.000
53.910378128 000.767046660 -37.000
53.867297551 000.822982325 -39.000
53.890347473 000.942451486 -43.000
53.851930846 000.779635616 -37.000
53.847298712 000.967600938 -40.000
53.887897698 000.877272496 -45.000
53.910322868 000.775110015 -40.000
53.948272700 000.899785667 -46.000
53.837881162 000.859532475 -36.000
53.897549337 000.760759686 -39.000
53.853637394 000.907898694 -36.000
53.892733825 000.865196033 -43.000
53.841274686 000.823072669 -33.000
53.847040521 000.889222019 -40.000
53.948061293 000.818148633 -47.000
53.928016339 000.771716795 -43.000
53.873907066 000.761530777 -39.000
53.873333033 000.817598371 -39.000
53.938523370 000.824750988 -48.000
53.836234017 000.825737380 -27.800
53.850196401 000.882273007 -40.000
53.847102332 000.981415187 -42.000
53.915859238 000.757697113 -40.000
53.843650134 000.956955043 -38.000
53.882198411 000.865626532 -41.000
53.899006107 000.862877545 -42.000
53.931542830 000.933986052 -44.000
53.880181080 000.899190559 -43.000
53.948018930 000.999707254 -40.000
53.886384334 000.929687838 -42.000
53.938510315 000.899191838 -46.000
53.891352501 000.756052126 -40.000
53.858240102 000.967154819 -40.000
53.867608602 000.789643311 -37.000
53.830258512 000.937754199 -31.000
53.868445543 000.976533030 -41.000
53.835298142 000.813678753 -33.000
53.839185597 000.877447498 -35.000
53.928655505 000.832921226 -46.000
53.852941747 000.829461345 -37.000
53.944687765 000.883483451 -45.000
53.894729852 000.836034746 -41.000
53.943336899 000.964056661 -45.000
53.857070156 000.980772300 -41.000
53.934949236 000.814926530 -44.000
53.852252234 000.921884788 -36.000
53.838003554 000.914448208 -38.000
53.846584264 000.843155323 -38.000
53.921344804 000.825164180 -43.000
53.883416799 000.857366484 -41.000
53.860804355 000.932655689 -40.000
53.840101886 000.974314652 -39.000
53.858426220 000.903951681 -40.000
53.944419078 000.949455961 -45.000
53.876757364 000.781995317 -38.000
53.838268338 000.791315869 -32.000
53.853340337 000.882369968 -36.000
53.859516005 000.831394503 -39.000
53.866701800 000.877824326 -40.000
53.856712107 000.974267916 -39.000
53.847421000 000.865962243 -40.000
53.864276216 000.918689349 -40.000
53.902663935 000.884101955 -43.000
53.842196419 000.860272899 -39.000
53.837938910 000.973290792 -38.000
53.940973440 000.853737834 -45.000
53.884493273 000.857131014 -40.000
53.924638812 001.000111750 -42.000
53.841782362 000.781832579 -37.000
53.913685917 000.975924628 -43.000
53.911701696 000.986922879 -42.000
53.853818620 000.824088123 -35.000
53.885868903 000.827489958 -42.000
53.873365878 000.967574915 -43.000
53.950263566 000.782486819 -45.000
53.944685940 000.964932074 -45.000
53.931595247 000.936062061 -45.000
53.899203630 000.857311342 -42.000
53.879853789 000.877128870 -41.000
53.866689401 000.776178873 -39.000
53.908150376 000.956996908 -44.000
53.855918464 000.953965776 -39.000
53.879507179 000.892157131 -42.000
53.834499535 000.989315948 -39.000
53.932271296 000.905844379 -43.000
53.943699264 000.780420046 -44.000
53.864568640 000.986135276 -42.000
53.923755709 000.793278436 -42.000
53.842581153 000.875676494 -40.000
53.881110366 000.938882460 -43.000
53.883682582 000.783348582 -38.000
53.911102859 000.949262775 -45.000
53.918846310 000.959013132 -44.000
53.858268818 000.943535684 -40.000
53.883232786 000.893778570 -41.000
53.890331387 000.967272480 -43.000
53.855701115 000.902142861 -39.000
53.890786356 000.771405391 -39.000
53.854519896 000.793899549 -29.500
53.945348968 000.756064189 -45.000
53.932581608 000.921616047 -45.000
53.874536300 000.977651765 -42.000
53.899178988 000.856081473 -41.000
53.911980721 000.934790002 -45.000
53.866106319 000.973131135 -42.000
53.838639530 000.951069830 -30.400
53.887519709 000.839427253 -41.000
53.868436051 000.891894384 -41.000
53.829424272 000.951986419 -29.600
53.836624856 000.967974949 -37.000
53.935854248 000.827553186 -46.000
53.948926231 000.885756482 -46.000
53.907523529 000.912648341 -44.000
53.933718885 000.945310134 -45.000
53.862830875 000.832340053 -39.000
53.932910549 001.000361492 -42.000
53.887642460 000.748690328 -38.000
53.923695239 000.908576492 -45.000
53.884394231 000.984939334 -43.000
53.847439135 000.776640046 -33.000
53.880171594 000.757130798 -40.000
53.878108427 001.000766485 -43.000
53.863448810 000.797752492 -37.000
53.878681473 000.802613838 -39.000
53.883645982 000.810996719 -41.000
53.851692985 000.757425706 -35.000
53.850955861 000.937827293 -37.000
53.911142099 000.906435379 -44.000
53.872505132 000.768843888 -41.000
53.892996895 000.785800014 -39.000
53.860370013 000.902635872 -39.000
53.858396538 000.776095721 -39.000
53.873127983 000.912518907 -42.000
53.905657811 000.871695569 -43.000
53.922502462 000.941463777 -44.000
53.875881527 000.801086743 -39.000
53.834361728 000.778578023 -37.000
53.857697491 000.818617495 -37.000
53.835784120 000.958677179 -30.800
53.919943690 000.773453160 -39.000
53.877584256 000.935869007 -42.000
53.906050182 000.937057220 -44.000
53.865876924 000.939691689 -43.000
53.944635376 000.795365872 -45.000
53.910695401 001.000515370 -41.000
53.946966053 000.820063428 -47.000
53.937384352 000.816978180 -45.000
53.910054786 000.959497592 -45.000
53.858910076 000.878594964 -40.000
53.928137862 000.865323838 -42.000
53.856433737 000.942118485 -40.000
53.860670230 001.000465140 -39.000
53.845537660 000.895260439 -39.000
53.933694045 000.786957583 -43.000
53.914825582 000.809695965 -42.000
53.874653216 000.905215991 -42.000
53.833201035 000.839508449 -34.000
53.907847841 000.749421948 -39.000
53.846732967 000.859978863 -39.000
53.882134753 000.953449584 -42.000
53.935909536 000.838749010 -48.000
53.911919772 000.864870584 -45.000
53.851855222 000.792372906 -37.000
53.941713988 000.993002954 -42.000
53.929843147 000.888290572 -43.000
53.932793526 000.833008898 -45.000
53.837895269 000.805490694 -31.000
53.936140398 000.951473637 -45.000
53.856192574 000.986199599 -42.000
53.943205991 000.918964912 -45.000
53.838246627 000.795933181 -29.400
53.858423548 000.815645346 -34.000
53.834153769 000.897373018 -38.000
53.922634156 000.900823011 -44.000
53.947594206 000.792233007 -46.000
53.849834882 000.817122290 -27.000
53.939281669 000.889593214 -46.000
53.855165516 000.844055519 -39.000
53.857886920 000.994555480 -38.000
53.827853022 000.954795072 -31.000
53.926785079 000.868908027 -45.000
53.924379666 000.910040179 -45.000
53.885336791 000.926288048 -40.000
