Lat Lon Depth
54.677358100 000.783196100 -72.400
54.652977400 000.842727600 -67.600
54.571421800 000.872125600 -59.200
54.677785100 000.883668000 -66.800
54.597014100 000.885138400 -61.500
54.570783000 000.809766500 -61.800
54.562505000 000.893158000 -57.900
54.591746600 000.869980200 -60.800
54.686509900 000.763975300 -72.500
54.648434900 000.848177800 -67.200
54.638997800 000.752069600 -66.200
54.673521700 000.890905200 -64.400
54.566340300 000.861200400 -59.000
54.651727300 000.992684300 -52.600
54.613057300 000.808559700 -65.600
54.678261900 000.809850300 -72.400
54.550024500 000.772349300 -62.600
54.622020700 000.915371000 -59.600
54.649626800 000.788493300 -68.600
54.520120200 000.758298200 -59.000
54.565166500 000.794913800 -61.600
54.657985400 000.933532600 -53.200
54.633836300 000.879625300 -63.400
54.508190800 000.808216700 -56.700
54.576878600 000.903772400 -59.400
54.648249800 000.936443300 -58.600
54.652272200 000.956611600 -54.700
54.585714100 000.859726100 -60.800
54.626944100 000.962164500 -62.800
54.641944000 000.980710800 -52.600
54.632268900 000.958398300 -60.800
54.467743700 000.768817200 -53.300
54.576385900 000.807753500 -61.900
54.616993700 000.960960900 -69.400
54.496073600 000.806968400 -53.900
54.679068000 000.765067500 -71.300
54.612131600 000.771506800 -64.700
54.611148300 000.793155800 -65.600
54.624547600 000.848537300 -64.000
54.622383300 000.801843100 -66.200
54.659384100 000.773111700 -70.200
54.589129400 000.804868600 -62.700
54.600602100 000.920327900 -59.300
54.614965000 000.775758100 -64.800
54.680960700 000.801627200 -73.500
54.536106000 000.805527000 -59.800
54.568936000 000.800634000 -61.800
54.640468200 000.889565400 -61.500
54.598761300 000.760177100 -64.600
54.666674300 000.973541900 -52.600
54.646168900 000.791077900 -68.500
54.659711700 000.816943300 -70.100
54.642440100 000.940581800 -60.600
54.518410000 000.790883400 -58.000
54.580522100 000.748233000 -64.200
54.671305100 000.890359800 -64.700
54.552233700 000.795885000 -61.400
54.658133800 000.872614000 -64.600
54.493532900 000.798284200 -55.500
54.673186600 000.893270400 -64.200
54.648622900 000.751433500 -68.200
54.499591000 000.783560300 -55.900
54.619732600 000.757554000 -65.000
54.676232400 000.773484800 -71.100
54.564718500 000.860204900 -58.600
54.514566400 000.766453500 -58.600
54.674912900 000.858440500 -69.300
54.656053700 000.838445600 -68.400
54.626624300 000.750613900 -65.500
54.609349700 000.878328900 -63.600
54.646404100 000.958697000 -55.000
54.565507300 000.832425800 -60.400
54.585204200 000.874783000 -60.000
54.654496600 000.755644900 -69.500
54.508166500 000.752223900 -57.700
54.657132500 001.001332000 -48.700
54.589567600 000.833894900 -61.400
54.569441100 000.883947400 -59.300
54.667864100 000.987294600 -51.300
54.621487800 000.942958300 -62.300
54.614931500 000.836510400 -64.300
54.639738500 000.984471100 -52.700
54.670270800 000.918487500 -60.500
54.600067200 000.851549900 -61.800
54.555037500 000.865064500 -57.200
54.673744100 000.945466900 -59.200
54.550945500 000.844933900 -58.300
54.677607700 000.902754400 -65.500
54.652140500 000.899991800 -61.100
54.641700000 000.976740000 -52.300
54.693558300 000.813561900 -73.700
54.652173500 000.847478100 -67.400
54.661087700 000.946101400 -56.000
54.621080400 000.886718300 -62.300
54.516743100 000.827780800 -56.300
54.625978900 000.862180100 -65.500
54.686266400 000.829072900 -71.000
54.479800800 000.760137000 -54.400
54.669494500 000.883343900 -65.700
54.596244200 000.900413000 -60.900
54.537428200 000.768851000 -61.200
54.640000100 000.833311900 -66.800
54.482481900 000.787461900 -53.800
54.628478700 000.952714800 -63.900
54.675090800 000.919190300 -61.700
54.659669600 000.940818900 -54.000
54.549837100 000.743121700 -62.800
54.629131300 000.966833100 -59.800
54.616308100 000.952963700 -66.700
54.552405200 000.774784400 -62.400
54.593039400 000.931909600 -57.600
54.642533200 000.961469500 -55.000
54.532772800 000.841226300 -57.400
54.560439300 000.798334100 -61.100
54.578654300 000.810339400 -62.200
54.698527800 000.751040000 -74.100
54.527090500 000.837028900 -57.000
54.673164700 000.851367700 -69.000
54.477875000 000.765719500 -53.600
54.565752200 000.893094100 -57.700
54.523940200 000.828742200 -58.000
54.613806000 000.933852500 -57.600
54.612487900 000.953662800 -65.800
54.672851700 000.948148100 -58.700
54.669854200 000.977683500 -50.200
54.579422200 000.912404200 -59.400
54.609767700 000.953496600 -63.000
54.673641200 000.949694600 -59.100
54.613576000 000.946646900 -62.100
54.669606500 000.845549600 -69.500
54.553285600 000.876743400 -58.100
54.669628600 000.912670900 -61.700
54.524535900 000.842818000 -56.800
54.583560600 000.850783100 -61.800
54.659365600 000.775095400 -65.300
54.552511700 000.877153000 -57.300
54.608711500 000.948138400 -61.200
54.673248900 000.970888800 -53.700
54.611308300 000.805666600 -65.500
54.611720000 000.962637900 -69.300
54.589557100 000.783627100 -63.400
54.671395100 000.783299900 -70.400
54.592888600 000.766560900 -63.200
54.651998500 000.971461500 -53.500
54.667575600 000.838613700 -69.700
54.655641100 000.868158100 -65.400
54.636741400 000.940526700 -60.600
54.587407600 000.917185000 -59.300
54.560674600 000.793987600 -62.400
54.618531700 000.922108600 -59.300
54.622585900 000.772357400 -65.300
54.612835700 000.833870500 -63.500
54.678201000 000.906504900 -64.700
54.655977600 000.813211400 -69.300
54.612574700 000.943089200 -60.300
54.645822000 000.881465300 -62.900
54.636047200 000.804627500 -66.900
54.661412400 000.811462500 -70.400
54.691446500 000.800332500 -74.000
54.651352400 000.793588500 -68.900
54.494505700 000.776774000 -56.200
54.672893900 000.788490700 -71.900
54.607819800 000.942296600 -59.600
54.676316200 000.855358700 -69.600
54.658489900 000.891263800 -63.000
54.658618000 000.790412000 -69.000
54.657100300 000.835603400 -69.100
54.606193800 000.746463100 -64.500
54.586284900 000.760865400 -63.800
54.612138800 000.784115800 -64.500
54.626919000 000.762936800 -65.400
54.685805600 000.850594000 -72.200
54.584541900 000.791365000 -63.000
54.667099300 000.811638400 -71.700
54.524639000 000.738278000 -59.500
