Lat Lon Depth
54.179717741 000.854599760 -51.000
54.094072389 000.984079548 -44.000
54.078505144 000.900339809 -41.000
54.238624999 000.903811496 -56.000
54.139015371 000.897701807 -49.000
54.208678279 000.835580668 -45.000
54.116188064 000.951024743 -47.000
54.199285263 000.843588202 -41.000
54.196321487 000.941127912 -44.000
54.075591638 000.977071907 -42.000
54.130324671 000.896884093 -44.000
54.089807882 000.821176438 -38.000
54.158129904 000.914448198 -48.000
54.074912304 000.916701386 -43.000
54.196952678 000.821922201 -48.000
54.170021359 000.980813822 -52.000
54.185239018 000.843985178 -53.000
54.127704728 000.825001296 -50.000
54.216461604 000.916557741 -55.000
54.102693484 000.897517014 -47.000
54.103886349 000.912315127 -46.000
54.150442165 000.822931904 -38.000
54.073928968 000.854338928 -43.000
54.163950064 000.937525131 -53.000
54.179772078 000.890694351 -55.000
54.212042730 000.839639079 -53.000
54.238877562 000.894459028 -55.000
54.089571283 000.810951335 -35.000
54.200381592 000.883232366 -52.000
54.199968736 000.976565221 -52.000
54.139417615 000.995059881 -47.000
54.155767221 000.934136811 -48.000
54.213865356 000.946740299 -52.000
54.164517835 000.894490971 -51.000
54.206747998 000.990963978 -55.000
54.236554552 000.840006171 -49.000
54.178874616 000.950726538 -54.000
54.134025753 000.838572548 -36.000
54.144340907 000.903461024 -44.000
54.115616551 000.867666681 -47.000
54.146769982 000.965342943 -43.000
54.209238730 000.819802492 -36.000
54.164627095 000.823194756 -44.000
54.106767180 000.829624603 -51.000
54.205758056 000.820424509 -44.000
54.073784576 000.994738771 -34.000
54.200946007 000.858442459 -43.000
54.093279613 000.994077781 -45.000
54.154225502 000.915277555 -33.000
54.193845765 000.854946667 -44.000
54.119216086 000.986994825 -53.000
54.085352533 000.948266981 -36.000
54.150688698 000.962332776 -35.000
54.081153339 000.901690381 -35.000
54.190318765 000.905672615 -43.000
54.129539961 000.863760995 -35.000
54.070532138 000.810249828 -53.000
54.132332603 000.946785725 -53.000
54.202414485 000.976450062 -42.000
54.207734184 000.944477369 -44.000
54.197366442 000.976212994 -44.000
54.201810252 000.861198660 -32.000
54.071826461 000.997024405 -42.000
54.137133119 000.865768685 -43.000
