Lat Lon Depth
54.071132731 000.807447528 -53.000
54.100345962 000.736879180 -51.000
54.149076945 000.571108324 -51.000
54.095038319 000.800603098 -41.000
54.061296898 000.670890237 -50.000
54.156662380 000.794746022 -29.000
54.099858105 000.698650028 -50.000
54.100847859 000.660183568 -42.000
54.078092571 000.597605594 -42.000
54.109824791 000.644496107 -54.000
54.116230062 000.714966019 -55.000
54.080810949 000.737975666 -42.000
54.105556487 000.581117193 -47.000
54.139841186 000.616082799 -56.000
54.140979167 000.594591291 -56.000
54.133175855 000.744116613 -46.000
54.143656338 000.734823999 -45.000
54.096908167 000.626946971 -51.000
54.090877196 000.794821922 -47.000
54.099547204 000.775356533 -39.000
54.064146230 000.676937984 -52.000
54.129022103 000.782707894 -47.000
54.055505111 000.629282314 -44.000
54.076604678 000.558316645 -45.000
54.061323632 000.702375117 -50.000
54.136964993 000.719447457 -54.000
54.090730193 000.712206856 -51.000
54.052954834 000.745664968 -49.000
54.084884088 000.758407341 -52.000
54.074309206 000.733496030 -48.000
54.139914435 000.747204089 -40.000
54.111173751 000.595229204 -51.000
54.156111718 000.791922112 -34.000
54.101679144 000.670753467 -50.000
54.133480534 000.575417397 -49.000
54.046258631 000.591917899 -45.000
54.157734141 000.672827072 -49.000
54.125149739 000.741440504 -51.000
54.070410271 000.631191958 -46.000
54.159917887 000.685317289 -41.000
54.104011734 000.675927292 -48.000
54.067379845 000.666130588 -51.000
54.125322045 000.780106510 -42.000
54.097422360 000.674152262 -34.000
54.101641671 000.652513308 -42.000
54.095542969 000.601284858 -51.000
54.099916145 000.663572246 -40.000
54.065911194 000.599591491 -42.000
54.080037054 000.602419276 -42.000
54.095083292 000.794972083 -34.000
54.062149893 000.617546310 -42.000
54.046673297 000.741167202 -51.000
54.125044423 000.641494959 -53.000
54.110681932 000.610668843 -53.000
54.151566840 000.644288427 -56.000
54.140415128 000.567929448 -52.000
54.158688648 000.588581013 -58.000
54.157660165 000.775543237 -43.000
54.106063488 000.771608722 -46.000
54.082391633 000.741663118 -48.000
54.050474311 000.712064969 -50.000
54.103285295 000.776861223 -44.000
54.045412662 000.688226391 -49.000
54.118891793 000.629813486 -55.000
54.129218556 000.791765937 -49.000
54.151565589 000.689963748 -52.000
54.139234158 000.773788347 -48.000
54.147488435 000.607668342 -59.000
54.096339567 000.763816065 -50.000
54.162052006 000.753406960 -40.000
54.145888227 000.806205354 -38.000
54.082382315 000.563450326 -44.000
54.160908020 000.609039405 -56.000
54.115304125 000.663808927 -52.000
54.161339522 000.766703282 -43.000
54.099840153 000.562455893 -45.000
54.155814685 000.781986082 -39.000
54.147447244 000.787540164 -41.000
54.088980848 000.799229048 -44.000
54.147030748 000.740377352 -43.000
54.078784239 000.805837434 -50.000
54.103631143 000.578702386 -49.000
54.122896890 000.564106488 -50.000
54.144905997 000.715551527 -49.000
54.063718293 000.717966037 -53.000
54.104367656 000.772300430 -47.000
54.069417364 000.680192649 -54.000
54.088121222 000.622796542 -51.000
54.076899232 000.735076369 -49.000
54.101709939 000.678630421 -51.000
54.123524533 000.768371102 -47.000
54.111804019 000.558310032 -48.000
54.109973983 000.605483993 -53.000
54.061110856 000.648218109 -48.000
54.156808493 000.803483986 -38.000
54.090345720 000.770480318 -52.000
54.083394520 000.759987692 -52.000
54.120686080 000.577991288 -51.000
54.084225116 000.736063787 -46.000
54.160264124 000.788221090 -32.000
54.097126163 000.684822315 -47.000
54.124479086 000.598700128 -50.000
54.153638249 000.722782017 -43.000
54.051425546 000.652030198 -48.000
54.071412895 000.711718976 -52.000
54.154842867 000.569933069 -55.000
54.052384453 000.569183155 -47.000
54.086065361 000.734179217 -50.000
54.098029750 000.770015425 -44.000
54.074776441 000.797880743 -53.000
54.160733666 000.623025080 -51.000
54.098710908 000.769312009 -42.000
54.158230351 000.643829744 -49.000
54.058235675 000.542985571 -48.000
54.126818454 000.696724339 -54.000
54.142660663 000.604072143 -58.000
54.146626619 000.579279597 -54.000
54.086368873 000.600264840 -47.000
54.112913576 000.673164629 -55.000
54.070219262 000.633714740 -44.000
54.132573656 000.574200287 -50.000
54.082728207 000.669694532 -54.000
54.146237891 000.684194430 -57.000
54.138592600 000.640113958 -57.000
54.043500256 000.597041144 -44.000
54.048845106 000.702544011 -51.000
54.088940666 000.739030498 -51.000
54.119100660 000.616382362 -53.000
54.064543883 000.737764247 -48.000
54.096252498 000.645852731 -53.000
54.128965096 000.671464107 -56.000
54.115419965 000.715915358 -54.000
54.087594990 000.794022884 -48.000
54.115364068 000.631736850 -55.000
54.068349776 000.631265076 -49.000
54.065810375 000.595462209 -43.000
54.062759566 000.691947275 -52.000
54.053635478 000.624582069 -44.000
54.133481327 000.796051327 -50.000
54.075608245 000.589092968 -45.000
54.080848526 000.743498017 -44.000
54.099548518 000.661732361 -45.000
54.090708867 000.696285589 -38.000
54.084765827 000.674511286 -53.000
54.086833388 000.717577791 -44.000
54.065029978 000.570922047 -46.000
54.106017036 000.641013468 -49.000
54.131344345 000.571288857 -51.000
54.045523129 000.717746178 -51.000
54.069669197 000.652388603 -50.000
54.131186918 000.707595481 -56.000
54.134832329 000.705864066 -54.000
54.132675109 000.708331887 -57.000
54.149450796 000.696835299 -50.000
54.126145838 000.608176558 -50.000
54.084560290 000.574625514 -45.000
54.162702676 000.703815019 -46.000
54.083936142 000.701443830 -47.000
54.107908931 000.792031499 -47.000
54.096793903 000.682945497 -45.000
54.094905065 000.749532951 -55.000
54.082827316 000.544424571 -48.000
54.045730953 000.633063633 -46.000
54.083844969 000.714178364 -35.000
54.086031043 000.625271802 -50.000
54.132137466 000.608767293 -54.000
54.127283618 000.718866009 -51.000
54.137296437 000.716916535 -53.000
54.088394662 000.775124571 -51.000
54.095089163 000.789209191 -39.000
54.146291390 000.789956653 -46.000
54.083872254 000.622982722 -49.000
54.158038066 000.571272064 -54.000
54.054407839 000.655795155 -46.000
54.146672852 000.668033481 -50.000
54.052984399 000.743603519 -46.000
54.159795076 000.735468067 -40.000
54.096510880 000.789803504 -37.000
54.047471160 000.649325706 -45.000
54.162671534 000.641338836 -54.000
54.160854464 000.629819635 -48.000
54.161733496 000.782284382 -29.700
54.126063624 000.701567934 -55.000
54.116514572 000.784959729 -44.000
54.096476805 000.718281019 -55.000
54.054689168 000.674542105 -49.000
54.089162141 000.539854818 -49.000
54.101152535 000.663060500 -46.000
54.055632407 000.745089662 -48.000
54.105477124 000.708597047 -55.000
54.142308473 000.661384648 -53.000
54.096393857 000.672028243 -48.000
54.104874991 000.749987675 -53.000
54.095201557 000.677837659 -41.000
54.083455213 000.728206181 -42.000
54.067709094 000.672739484 -52.000
