Lat Lon Depth
54.184982799 000.623533203 -58.000
54.167068864 000.750387184 -38.000
54.258981035 000.746181143 -51.000
54.223020805 000.662410218 -35.000
54.168235650 000.628323977 -52.000
54.260290106 000.666126937 -55.000
54.227029816 000.642403911 -45.000
54.174490960 000.697756616 -46.000
54.273285050 000.729349970 -40.000
54.215445706 000.762125547 -41.000
54.165473038 000.730435344 -41.000
54.265584457 000.692082623 -49.000
54.213209420 000.698574310 -41.000
54.226599014 000.611767042 -58.000
54.223756894 000.676567917 -43.000
54.182482047 000.633078012 -58.000
54.225669671 000.637812359 -49.000
54.236756127 000.716897801 -53.000
54.271195644 000.630835517 -56.000
54.193834351 000.568096942 -58.000
54.164937026 000.793589186 -44.000
54.236776319 000.769480922 -57.000
54.218332879 000.682519655 -39.000
54.242757885 000.747715070 -56.000
54.183200548 000.572842218 -58.000
54.255854405 000.780349166 -49.000
54.195715469 000.707509150 -46.000
54.179522382 000.620357520 -54.000
54.220455195 000.765675507 -34.000
54.249388924 000.684904650 -57.000
54.261099516 000.680978807 -58.000
54.170253364 000.736477391 -32.000
54.166933349 000.766489156 -33.000
54.190583022 000.715529011 -47.000
54.219318420 000.804437991 -53.000
54.280769514 000.793947672 -64.000
54.185186745 000.756566888 -46.000
54.283379999 000.615142456 -58.000
54.193667072 000.657115151 -54.000
54.195797727 000.643322951 -59.000
54.272851108 000.734547569 -37.000
54.179562926 000.684339351 -48.000
54.263570183 000.776459749 -34.000
54.247874631 000.619656512 -56.000
54.208260789 000.567985313 -56.000
54.260732838 000.776261508 -43.000
54.271771200 000.742427322 -32.000
54.253220791 000.689628302 -59.000
54.223598422 000.685777335 -45.000
54.263719211 000.611821518 -56.000
54.217813952 000.692291336 -29.000
54.243189349 000.792018697 -45.000
54.258206025 000.688754199 -59.000
54.223235804 000.732724236 -34.000
54.219839365 000.682900483 -32.000
54.222016309 000.799087041 -57.000
54.188809297 000.678502450 -45.000
54.224547026 000.657290924 -34.000
54.281417658 000.683573662 -44.000
54.212514266 000.729793441 -42.000
54.221678951 000.756576428 -35.000
54.177923772 000.722756380 -43.000
54.232130407 000.724440786 -53.000
54.166648909 000.577568566 -57.000
54.212510111 000.686794305 -41.000
54.199991579 000.805185814 -44.000
54.270875839 000.713647428 -47.000
54.177521627 000.595394113 -57.000
54.198497689 000.567400695 -57.000
54.187827061 000.751416086 -45.000
54.219542772 000.715324374 -46.000
54.218032901 000.674916053 -44.000
54.241470502 000.656916468 -52.000
54.258302945 000.784684166 -46.000
54.236969449 000.757922804 -55.000
54.218776534 000.611318566 -59.000
54.222031486 000.744499955 -37.000
54.212181570 000.806708642 -38.000
54.166371947 000.727397822 -42.000
54.196747617 000.601050770 -60.000
54.226198124 000.669387891 -44.000
54.219016616 000.569755599 -58.000
54.258098639 000.747155356 -49.000
54.198467491 000.732915128 -39.000
54.254759994 000.738133265 -56.000
54.232934298 000.632031091 -47.000
54.265537601 000.664827036 -57.000
54.241673099 000.593001895 -57.000
54.196261053 000.725201274 -44.000
54.251198573 000.771554123 -51.000
54.203820629 000.760003190 -48.000
54.247613218 000.695927046 -54.000
54.212582010 000.766298968 -42.000
54.173081202 000.713139048 -42.000
54.207494185 000.689805441 -44.000
54.236930924 000.563688685 -58.000
54.280572707 000.762341950 -66.000
54.278418758 000.780775211 -59.000
54.265543523 000.650894364 -58.000
54.269034532 000.795634714 -65.000
54.277244048 000.647369403 -56.000
54.178313581 000.612363588 -56.000
54.212934760 000.788581378 -44.000
54.192194918 000.629178974 -59.000
54.225318637 000.736281747 -46.000
54.219534608 000.797384692 -52.000
54.279095067 000.738943877 -46.000
54.209371268 000.761899397 -46.000
54.167012277 000.602282165 -53.000
54.170141727 000.794751549 -48.000
54.264762413 000.619861954 -58.000
54.283155177 000.661525396 -51.000
54.275639172 000.717739412 -43.000
54.166100780 000.781006124 -44.000
54.237578646 000.661280454 -49.000
54.265354823 000.683088637 -50.000
54.220390137 000.721235325 -47.000
54.169264582 000.705805296 -36.000
54.254623935 000.626561410 -56.000
54.174858981 000.638856764 -58.000
54.216798064 000.636327878 -55.000
54.275096507 000.617562039 -57.000
54.266171139 000.728016018 -49.000
54.186298007 000.733871840 -47.000
54.180917595 000.796268647 -47.000
54.241567831 000.741241969 -52.000
54.167540637 000.761060767 -31.000
54.201898467 000.782656251 -46.000
54.179044423 000.668873828 -53.000
54.179621537 000.581341029 -59.000
54.227157443 000.615709763 -57.000
54.263931733 000.675499174 -55.000
54.197210213 000.634858638 -59.000
54.241651367 000.800463115 -51.000
54.231512199 000.777460396 -57.000
54.218065485 000.795493140 -46.000
54.248560560 000.747638668 -59.000
54.174984691 000.691490489 -46.000
54.178784321 000.630255027 -56.000
54.165783829 000.574060593 -56.000
54.208727458 000.610786369 -56.000
54.184261136 000.688111971 -46.000
54.264996578 000.757575175 -42.000
54.238071001 000.685902959 -55.000
54.188556892 000.675117403 -49.000
54.206251834 000.654781750 -52.000
54.197678084 000.703132245 -46.000
54.237884451 000.681365582 -53.000
54.263195107 000.706058456 -51.000
54.213972917 000.662475995 -47.000
54.238982843 000.636869950 -50.000
54.199341557 000.678539745 -47.000
54.193021127 000.748145316 -44.000
54.196765498 000.743826157 -46.000
54.163509328 000.682619130 -50.000
54.181971312 000.691710726 -45.000
54.175733190 000.599353843 -57.000
54.187669657 000.756224417 -46.000
54.220882161 000.645442029 -50.000
54.280284478 000.630171565 -58.000
54.206567967 000.565238178 -55.000
54.242484305 000.648996296 -51.000
54.256885892 000.714293225 -50.000
54.259651676 000.793185787 -37.000
54.164746071 000.777961913 -39.000
54.164556842 000.752147086 -40.000
54.266826601 000.741061440 -43.000
54.176182793 000.681260460 -52.000
54.193068559 000.666930723 -52.000
54.253287625 000.678119525 -60.000
54.173934188 000.770012402 -46.000
54.264924053 000.769491155 -35.000
54.215483761 000.694685129 -39.000
54.168771201 000.742731298 -37.000
54.271956050 000.729491717 -39.000
54.189082350 000.591596920 -56.000
54.223431553 000.654090166 -44.000
54.253582529 000.620875859 -56.000
54.216041052 000.630231547 -57.000
54.269544851 000.658076504 -57.000
54.269742188 000.770626913 -49.000
54.280249696 000.673752645 -50.000
54.251003931 000.692113384 -58.000
54.170102657 000.728917142 -32.000
