Lat Lon Depth
53.989305206 000.648648305 -44.000
53.988277582 000.721174582 -46.000
53.970161274 000.561757359 -43.000
53.955331078 000.588235789 -39.000
53.932674110 000.552884254 -43.000
53.933057820 000.677280379 -42.000
53.886861104 000.657430959 -39.000
53.902728807 000.635696704 -40.000
53.957550619 000.706083098 -40.000
53.974600543 000.729450569 -46.000
53.979702545 000.576249245 -41.000
53.977403824 000.621837764 -46.000
53.899193082 000.670261100 -39.000
53.925852147 000.717927599 -39.000
54.013191715 000.700647174 -47.000
54.002380212 000.549168327 -43.000
54.014594740 000.637835152 -46.000
53.902130899 000.588898965 -42.000
53.891951430 000.676965624 -42.000
53.940483497 000.687143645 -42.000
54.019455052 000.668702143 -47.000
54.015951093 000.581898926 -47.000
54.000147474 000.637784471 -45.000
53.898072438 000.631852884 -41.000
53.978330612 000.661754289 -46.000
53.905845661 000.597379184 -37.000
53.874543520 000.559116324 -40.000
53.948019175 000.569014803 -41.000
53.933758843 000.695853713 -38.000
53.976155395 000.555080023 -40.000
53.921877547 000.601243531 -43.000
53.908300050 000.719201741 -39.000
53.945749749 000.586364703 -38.000
53.919625799 000.582973448 -34.000
53.973612640 000.712123711 -44.000
53.985477928 000.544849880 -46.000
53.984930838 000.644331310 -42.000
53.961743140 000.659535078 -45.000
53.951473058 000.608361659 -40.000
53.992386048 000.595126119 -40.000
53.996677324 000.652985317 -45.000
53.913059306 000.737751764 -41.000
53.889442768 000.697925080 -41.000
54.027818240 000.741604261 -44.000
53.986384472 000.654044493 -40.000
53.874192501 000.723464697 -34.000
53.957547047 000.707097095 -40.000
53.921780275 000.573986224 -46.000
53.925352819 000.595094393 -34.000
53.951887847 000.641889513 -46.000
53.948630149 000.650149627 -46.000
53.867705007 000.695573424 -34.000
53.909793522 000.738978455 -34.000
54.002904703 000.619875273 -40.000
53.986901732 000.601272271 -47.000
53.902917544 000.653816540 -38.000
53.909269814 000.727120231 -39.000
53.977988818 000.741323359 -48.000
53.925413712 000.662001317 -42.000
53.997752059 000.554183242 -43.000
53.999168438 000.540142532 -42.000
54.030094360 000.677687770 -48.000
53.987539518 000.555121921 -43.000
54.018641229 000.703875390 -48.000
54.037113700 000.728933678 -50.000
53.981086869 000.580452735 -44.000
53.973643047 000.585382015 -44.000
54.000557171 000.607943739 -45.000
53.930385422 000.683619909 -41.000
54.011572759 000.639190172 -46.000
53.876937756 000.659362434 -37.000
