Lat Lon Depth
54.539290703 001.124486586 -54.000
54.619369571 001.062293975 -40.000
54.569139702 001.108582090 -52.000
54.537094613 000.990033673 -60.000
54.518361809 000.834501924 -56.000
54.621759404 000.953563687 -65.000
54.614031059 000.997417240 -56.000
54.508965244 000.947837153 -51.000
54.608832941 001.023268007 -46.000
54.655282826 000.986366256 -52.000
54.650459190 001.055548703 -48.000
54.584182699 001.077167997 -60.000
54.582312838 000.969519569 -61.000
54.569192012 001.116379568 -46.000
54.546617287 000.882285634 -56.000
54.538593744 000.992588226 -60.000
54.568457752 000.949336338 -56.000
54.629461556 001.061358766 -42.000
54.589495799 001.050725836 -49.000
54.629526042 000.984041146 -53.000
54.515291474 000.817726702 -57.000
54.555380458 001.008221263 -67.000
54.558563942 000.880886587 -58.000
54.622773317 001.123005737 -53.000
54.526230918 001.091977886 -67.000
54.619103118 000.966352726 -65.000
54.587702237 000.943710587 -57.000
54.590355339 001.088147805 -43.000
54.583154244 001.106049594 -38.000
54.543464704 001.025912856 -67.000
54.583444283 001.044805621 -50.000
54.536854004 001.100638970 -60.000
54.562823002 001.099700192 -62.000
54.533390319 001.128236974 -52.000
54.629331798 000.962493322 -61.000
54.516816921 000.970319439 -50.000
54.610035393 000.959731976 -68.000
54.607156085 001.048131386 -55.000
54.513519502 000.876337548 -52.000
54.524032021 000.960296105 -52.000
54.628545504 001.110053743 -53.000
54.627243869 000.954655391 -64.000
54.623013412 001.009451053 -43.000
54.651814335 001.020172754 -43.000
54.571135935 001.057674923 -52.000
54.634731959 001.085311862 -48.000
54.572051365 000.940581254 -57.000
54.517757257 000.988058390 -53.000
54.554161217 000.935634083 -56.000
54.661762156 001.008006325 -49.000
54.526016562 000.841016690 -57.000
54.530900590 000.989386859 -58.000
54.659211772 000.998785987 -50.000
54.634962127 001.016556305 -47.000
54.545113868 000.887668682 -57.000
54.549833799 000.970955292 -57.000
54.550322453 001.124427722 -59.000
54.517457775 001.054109148 -65.000
54.570285356 001.045248713 -62.000
54.614493659 001.123032339 -52.000
54.620484925 001.036110044 -52.000
54.569282951 001.091283689 -61.000
54.527902926 000.992291922 -58.000
54.642982359 001.082320978 -49.000
54.571337270 001.051462275 -55.000
54.520167296 000.884396937 -54.000
54.581596397 000.891327713 -59.000
54.533579753 000.866831388 -56.000
