Lat Lon Depth
54.289332200 001.617218000 -44.000
54.260234700 001.567323400 -37.000
54.201907300 001.736453400 -41.000
54.303326600 001.758866600 -46.000
54.220918900 001.758786600 -31.000
54.280975400 001.607178500 -50.000
54.207336200 001.627885100 -46.000
54.219548900 001.504541800 -33.000
54.289717000 001.651280300 -37.000
54.259786800 001.543275500 -35.000
54.221227000 001.748039000 -30.600
54.295077500 001.587954100 -37.000
54.264048500 001.628406500 -44.000
54.273854600 001.691404200 -45.000
54.268217100 001.632090700 -48.000
54.254604900 001.545558200 -41.000
54.201588300 001.516035100 -25.200
54.310901200 001.593500800 -52.000
54.191198400 001.610337900 -31.000
54.198934300 001.628471700 -41.000
54.265459300 001.777746000 -44.000
54.191595800 001.655492000 -42.000
54.258542500 001.731843000 -46.000
54.258841800 001.515796700 -46.000
54.241158300 001.636261200 -38.000
54.223068100 001.718984000 -38.000
54.287186000 001.538090900 -51.000
54.270412500 001.647816400 -50.000
54.253532600 001.649171200 -39.000
54.306103100 001.685003000 -49.000
54.291552300 001.620193300 -40.000
54.319407900 001.783130000 -43.000
54.237842200 001.591018900 -48.000
54.238916100 001.656867200 -36.000
54.250410300 001.613476900 -36.000
54.286880200 001.678342100 -39.000
54.316802200 001.724320700 -48.000
54.189025600 001.520119700 -30.800
54.257590600 001.566251500 -36.000
54.218817400 001.753981700 -32.000
54.292902000 001.560158400 -45.000
54.239864900 001.507379800 -46.000
54.188091100 001.637762400 -33.000
54.203896400 001.738565300 -40.000
54.188551700 001.593980400 -29.300
54.220503100 001.593702200 -47.000
54.209456700 001.643394800 -46.000
54.287505400 001.662100700 -37.000
54.234567600 001.498806200 -42.000
54.215471400 001.554448300 -38.000
54.227179700 001.493690100 -36.000
54.252180800 001.600667100 -30.200
54.245666400 001.757089000 -46.000
54.224660700 001.644808200 -46.000
54.286097000 001.674041700 -37.000
54.215298500 001.762747100 -30.200
54.296688700 001.550649300 -37.000
54.223773300 001.747456400 -30.200
54.226163000 001.716121900 -36.000
54.258002400 001.561640800 -34.000
54.279206900 001.607341500 -50.000
54.269096300 001.542230900 -41.000
54.260360900 001.579749800 -39.000
54.265680600 001.752413200 -44.000
54.269699000 001.518924100 -38.000
54.229538000 001.754489700 -33.000
54.255617000 001.626381200 -41.000
54.289864600 001.514171400 -49.000
54.227464200 001.718031900 -34.000
54.233602600 001.777664600 -41.000
54.306426000 001.568368800 -50.000
54.192437200 001.686587000 -44.000
54.222119100 001.668521500 -42.000
54.213521600 001.502312100 -29.200
54.259229700 001.537386800 -36.000
54.279465300 001.703782300 -39.000
54.218880500 001.708317100 -42.000
54.284385600 001.509802500 -50.000
54.194964600 001.646426100 -43.000
54.260074800 001.712427900 -48.000
54.223820000 001.607106200 -48.000
54.203945500 001.603296400 -37.000
54.246421000 001.643535200 -37.000
54.228574200 001.596396700 -49.000
54.317970000 001.699910800 -48.000
54.271014700 001.726666800 -45.000
54.290206700 001.781631600 -44.000
54.208685800 001.611952200 -45.000
54.282044300 001.745986800 -46.000
54.208976500 001.668984100 -45.000
54.252098100 001.723862000 -45.000
54.247108600 001.592799500 -36.000
54.211155900 001.596250800 -42.000
54.207347500 001.776543400 -32.000
54.239807900 001.617669300 -41.000
54.253302200 001.634704000 -37.000
54.310777400 001.762468000 -46.000
54.257154700 001.576612000 -36.000
54.255823900 001.493654700 -50.000
54.252167000 001.541338500 -47.000
54.217665600 001.517062400 -33.000
54.265075100 001.620780900 -44.000
54.275607400 001.544726400 -48.000
54.268430000 001.505840500 -35.000
54.277267000 001.525061300 -47.000
54.200226100 001.720221500 -42.000
54.257843200 001.644666900 -41.000
54.305458600 001.782809200 -45.000
54.284625400 001.564873200 -50.000
54.290456300 001.618237000 -42.000
54.287393400 001.750561100 -47.000
54.199060600 001.620128100 -38.000
54.316227000 001.730563300 -47.000
54.208076600 001.709290400 -41.000
54.218844500 001.745479700 -33.000
54.291198300 001.713440500 -46.000
54.274489900 001.698501200 -44.000
54.316274400 001.614779900 -49.000
54.268174800 001.505349000 -34.000
54.269464800 001.629803400 -49.000
54.252285500 001.681690200 -40.000
54.254456600 001.577477400 -32.000
54.197613600 001.754799700 -39.000
54.232589400 001.659698100 -39.000
54.242080800 001.677755000 -36.000
54.286238600 001.760784600 -45.000
54.243970400 001.519570000 -50.000
54.289329200 001.526097800 -50.000
54.236703500 001.706273200 -33.000
54.243963700 001.575193000 -48.000
54.294378400 001.694318500 -47.000
54.267921300 001.673742900 -48.000
54.273689800 001.608831400 -48.000
54.294710000 001.641083400 -42.000
54.229200500 001.496966200 -38.000
54.191861800 001.501666400 -31.000
54.274566700 001.593395100 -48.000
54.301646300 001.554520000 -43.000
54.255623400 001.529445100 -46.000
54.241505900 001.595873200 -45.000
54.303646300 001.595273300 -49.000
54.275070500 001.506923200 -42.000
54.294896400 001.603667100 -36.000
54.228388600 001.773067300 -36.000
54.217390200 001.568890200 -40.000
54.266671600 001.492471700 -43.000
54.306745700 001.725172600 -45.000
54.280414800 001.668972400 -42.000
54.271790000 001.494559100 -38.000
54.198498600 001.522885600 -24.300
54.312874000 001.554232600 -52.000
54.226623900 001.585759000 -50.000
54.201334900 001.740208200 -41.000
54.299345100 001.729854600 -45.000
54.242247000 001.735124900 -41.000
54.193641300 001.572762300 -27.900
54.292702000 001.597565100 -42.000
54.202432400 001.547961000 -29.100
54.299284000 001.613784000 -46.000
54.203169400 001.575738600 -34.000
54.252716300 001.554241000 -41.000
54.207958900 001.578636200 -36.000
54.237037700 001.777344200 -43.000
54.253928100 001.614228800 -35.000
54.241184400 001.717869500 -35.000
54.266402600 001.679420000 -48.000
54.279627200 001.656443800 -46.000
54.206198800 001.538404300 -29.700
54.291697300 001.570608300 -46.000
54.209638800 001.534037900 -30.600
54.268903600 001.556302800 -43.000
54.190564300 001.553352500 -24.000
54.207829800 001.722154300 -41.000
54.301174400 001.649482100 -49.000
54.242808500 001.781047100 -43.000
54.201121500 001.633153100 -44.000
54.230182800 001.557576500 -48.000
54.245530700 001.598541600 -38.000
54.192319000 001.518498200 -27.600
54.229853100 001.538635200 -45.000
54.243407300 001.658451600 -38.000
54.217293900 001.641093300 -47.000
54.297944600 001.688173500 -50.000
54.296193300 001.522490200 -43.000
54.309430800 001.504903800 -50.000
54.287289100 001.692851200 -43.000
54.290483600 001.655170900 -39.000
54.252167600 001.553628500 -43.000
54.305127400 001.530430300 -46.000
54.238526200 001.606166900 -45.000
54.225447800 001.498161700 -35.000
54.293782100 001.543499100 -48.000
54.219233900 001.536595400 -37.000
54.204042100 001.636277200 -47.000
54.245402100 001.506032600 -49.000
54.236849800 001.623104600 -43.000
