Lat Lon Depth
54.383503400 001.754419800 -45.000
54.410680500 001.690318400 -40.000
54.398755200 001.675241200 -48.000
54.432403200 001.591490700 -34.000
54.337547700 001.784870300 -43.000
54.439291700 001.654376200 -49.000
54.354133500 001.564951100 -55.000
54.349103100 001.495959300 -38.000
54.330423800 001.705978300 -48.000
54.407675400 001.698296000 -40.000
54.429003000 001.630666800 -39.000
54.379057100 001.767444000 -44.000
54.422091100 001.605381000 -34.000
54.415922400 001.562222400 -55.000
54.429963300 001.665185900 -50.000
54.389001300 001.553450800 -54.000
54.379588200 001.642165900 -53.000
54.394223200 001.663575300 -50.000
54.436228500 001.615386400 -45.000
54.361158200 001.566441900 -53.000
54.329970500 001.638009400 -45.000
54.409989700 001.608557700 -52.000
54.333650500 001.566311300 -39.000
54.345947900 001.775707300 -44.000
54.346750700 001.569494300 -51.000
54.431430300 001.566877700 -33.000
54.375361900 001.768598400 -45.000
54.375870400 001.701158000 -49.000
54.426526400 001.571335800 -40.000
54.352240900 001.498967500 -41.000
54.329156900 001.517293500 -50.000
54.340032400 001.536966600 -34.000
54.330710700 001.629290600 -42.000
54.408018700 001.659015300 -44.000
54.374967800 001.521048800 -49.000
54.372656500 001.587958300 -42.000
54.391717300 001.753996300 -44.000
54.331760900 001.606883500 -37.000
54.326545000 001.679453900 -48.000
54.415376800 001.676462100 -40.000
54.363603900 001.589912700 -47.000
54.383688900 001.508816300 -48.000
54.347398700 001.770448500 -45.000
54.340906600 001.637701000 -51.000
54.385152700 001.676903400 -51.000
54.433687600 001.519943900 -49.000
54.437008800 001.633368000 -51.000
54.387791900 001.749474700 -45.000
54.369636500 001.684469400 -51.000
54.378382600 001.519515100 -38.000
54.406211500 001.653717900 -47.000
54.413796000 001.658731600 -37.000
54.415917000 001.662158600 -37.000
54.412422000 001.670721300 -38.000
54.382303400 001.492024300 -42.000
54.364618700 001.790104700 -42.000
54.349950100 001.787905600 -44.000
54.413781000 001.510260000 -55.000
54.381410500 001.755343100 -44.000
54.424031000 001.642310000 -37.000
54.404360800 001.726387000 -42.000
54.391023400 001.728419900 -45.000
54.402874000 001.554078700 -56.000
54.445267700 001.602151400 -50.000
54.398775000 001.680916700 -47.000
54.435631700 001.671522100 -48.000
54.391295200 001.746223900 -44.000
54.389388000 001.644490400 -53.000
54.319606300 001.622422300 -49.000
54.437292100 001.621788800 -50.000
54.431326200 001.504598900 -55.000
54.410468100 001.661806600 -40.000
54.340106100 001.802291900 -42.000
54.442513200 001.522459900 -37.000
54.426951700 001.672949500 -49.000
