Lat Lon Depth
54.492795500 001.502007900 -37.000
54.500808800 001.488843900 -28.900
54.453498100 001.604347200 -45.000
54.486291700 001.513577300 -40.000
54.490441300 001.534079000 -37.000
54.493423100 001.570328200 -39.000
54.493897400 001.575357900 -39.000
54.506817600 001.542827400 -32.000
54.470437500 001.558093100 -45.000
54.469090100 001.515918500 -46.000
54.448897100 001.517625000 -42.000
54.457979600 001.535615500 -45.000
54.501088500 001.526255100 -28.500
54.534558500 001.492550200 -33.000
54.468732400 001.605320200 -44.000
54.522273900 001.502646100 -29.200
54.466122600 001.585096300 -45.000
54.447170800 001.631854600 -48.000
54.464181000 001.519122400 -46.000
54.473681000 001.554887000 -44.000
54.448775700 001.496058900 -38.000
54.478734800 001.507378100 -44.000
54.489552500 001.532742200 -38.000
54.498269200 001.538185500 -35.000
54.468965200 001.589333900 -44.000
54.498810400 001.508079400 -34.000
54.454894100 001.624038200 -44.000
54.449581600 001.555828200 -44.000
54.519450000 001.530724400 -35.000
54.492763300 001.507711100 -37.000
54.493460000 001.573153100 -39.000
54.469258700 001.618565300 -44.000
54.493696500 001.576977900 -40.000
54.466383900 001.570915200 -46.000
54.502863800 001.555171400 -32.000
54.469696900 001.514828000 -46.000
54.535263200 001.492879900 -32.000
54.507100400 001.493490500 -28.000
54.456231200 001.549515300 -46.000
54.504225000 001.498358600 -27.600
54.466836800 001.505872700 -47.000
54.464534300 001.577079700 -46.000
54.483417600 001.557399200 -40.000
54.506283100 001.544520300 -31.000
54.507630500 001.521807800 -30.000
54.461649800 001.492518900 -49.000
54.489766900 001.554795700 -38.000
54.485504100 001.495414400 -42.000
54.503237700 001.514131000 -27.000
54.462857600 001.548947900 -46.000
54.453497000 001.565521900 -47.000
54.510915500 001.542419200 -36.000
54.496525500 001.541192000 -36.000
54.485482200 001.523315800 -40.000
54.475515400 001.493352200 -46.000
54.494753700 001.523529900 -36.000
54.447096100 001.491881900 -37.000
54.525809200 001.512174400 -32.000
54.460265200 001.634310500 -45.000
54.538290400 001.491724100 -33.000
54.496269800 001.510948300 -35.000
54.501233700 001.549374800 -28.200
54.449829900 001.519044200 -43.000
54.455249300 001.642939800 -45.000
54.445082100 001.633238700 -49.000
54.465295100 001.529216700 -46.000
54.445499100 001.517173500 -38.000
54.444724100 001.592105100 -48.000
54.513903600 001.506511000 -29.800
54.476656500 001.583289800 -42.000
54.480929200 001.503329600 -43.000
54.455444700 001.515120800 -47.000
54.519912600 001.489379200 -31.000
54.466776800 001.603386100 -45.000
54.486606100 001.496152800 -41.000
54.471323500 001.598332800 -44.000
54.493196600 001.576650800 -40.000
54.518985400 001.524144600 -33.000
54.508693700 001.535478100 -33.000
54.446369500 001.518353100 -39.000
54.495346800 001.505713900 -36.000
54.520536600 001.494424600 -29.500
54.499596500 001.509495800 -32.000
54.499282100 001.501377000 -30.500
54.492075200 001.550833200 -38.000
54.445406500 001.607558800 -51.000
54.482688200 001.508784600 -42.000
54.452704500 001.602952100 -46.000
54.478445300 001.543938900 -42.000
54.448025000 001.577812200 -47.000
54.496521700 001.496693100 -35.000
54.452389000 001.496639600 -41.000
54.447444300 001.531486500 -43.000
54.509490100 001.528317600 -33.000
54.474448200 001.528866300 -44.000
54.469316900 001.540353700 -45.000
54.499240200 001.560323600 -35.000
54.484082800 001.531284600 -40.000
54.479657500 001.569484900 -41.000
54.450032800 001.638273900 -47.000
54.451209200 001.508225800 -43.000
54.506105600 001.511824000 -29.600
54.498342800 001.559198700 -37.000
54.498425000 001.539033700 -35.000
54.444890600 001.534551400 -40.000
54.490185400 001.517888800 -38.000
54.474020200 001.554487000 -43.000
54.499644300 001.540187400 -32.000
54.468751300 001.574866700 -44.000
54.447945800 001.554106400 -44.000
54.455521800 001.601037700 -44.000
54.480302000 001.577041500 -41.000
54.452804600 001.508525700 -45.000
54.469535700 001.490125000 -48.000
54.480890600 001.550916800 -41.000
54.468503900 001.603258900 -44.000
54.445950400 001.639963800 -48.000
54.454952200 001.621304900 -44.000
54.481242300 001.594740500 -42.000
54.500699800 001.557182900 -29.400
54.452364500 001.573018400 -48.000
54.492669700 001.488485900 -38.000
54.457545400 001.639249000 -45.000
54.469585600 001.554098700 -45.000
54.506134000 001.553593000 -35.000
54.455959000 001.511092300 -48.000
54.494667100 001.571054000 -39.000
54.454789300 001.507523300 -48.000
54.456594700 001.509916700 -48.000
54.465974600 001.618754000 -44.000
54.518604100 001.532295000 -34.000
54.530765900 001.510494800 -33.000
54.468921700 001.619166700 -44.000
54.530694000 001.509187300 -32.000
54.481187700 001.597605100 -42.000
54.529916300 001.506612700 -33.000
54.444773900 001.575245100 -44.000
54.493489700 001.576083100 -39.000
54.530599100 001.500610400 -29.400
54.506991100 001.552208500 -36.000
54.471530800 001.519879800 -46.000
54.454890400 001.532779400 -46.000
54.500120100 001.494564400 -29.400
54.503607900 001.501015800 -28.000
54.472322100 001.512905700 -46.000
54.457809600 001.494075200 -48.000
54.475085400 001.513764600 -45.000
54.531806500 001.503064500 -31.000
54.451792400 001.554931800 -45.000
54.458649300 001.567528500 -46.000
54.457795600 001.557917500 -46.000
54.504545300 001.492290500 -28.000
54.509183000 001.523564400 -32.000
54.465091700 001.500740100 -48.000
