Lat Lon Depth
53.910971068 000.483938766 -46.000
53.898040957 000.482318588 -44.000
53.973915588 000.532720683 -45.000
54.027038856 000.355753000 -46.000
53.878741276 000.419493504 -42.000
53.931085624 000.459455806 -48.000
53.956530805 000.413325029 -50.000
54.034413200 000.436289309 -50.000
54.037903326 000.396122204 -51.000
53.949239478 000.418935330 -45.000
53.880456327 000.435691044 -43.000
54.026088414 000.481909836 -49.000
53.901822122 000.498685869 -46.000
53.953900331 000.493465184 -48.000
53.975143663 000.513074245 -48.000
53.915587117 000.483441679 -47.000
53.948001616 000.368206310 -49.000
53.924046430 000.480993394 -46.000
53.924889026 000.454840940 -47.000
53.930341938 000.401292679 -47.000
53.953726000 000.413987872 -50.000
53.927998284 000.510591978 -46.000
53.999724334 000.415564324 -51.000
53.904723608 000.443193630 -45.000
53.974108384 000.423372178 -49.000
54.037957791 000.539418725 -49.000
53.984528291 000.531531537 -45.000
54.021997846 000.536525647 -45.000
54.008708998 000.539914818 -43.000
53.978619560 000.438953814 -49.000
53.875632859 000.488705924 -43.000
54.018904524 000.421642144 -51.000
54.043682356 000.362529687 -51.000
53.868905531 000.502973485 -42.000
53.999942835 000.442742104 -50.000
53.911884301 000.394394868 -45.000
54.057461825 000.481441765 -50.000
53.904133793 000.493684943 -47.000
53.918457718 000.534661311 -41.000
53.985570884 000.346982586 -49.000
54.008244178 000.362979040 -51.000
53.915498610 000.433432483 -47.000
53.967757869 000.403060227 -45.000
54.057728896 000.522115892 -50.000
53.937916678 000.454136987 -50.000
54.004037165 000.494671470 -50.000
54.027964940 000.354738123 -49.000
54.024387038 000.415788019 -47.000
53.927525753 000.379475107 -46.000
53.989771080 000.369672708 -46.000
53.976036252 000.412074621 -43.000
53.906012504 000.462035479 -50.000
54.026517225 000.353933063 -45.000
53.961551302 000.368960044 -50.000
53.920023039 000.408244085 -45.000
53.951068943 000.489573748 -47.000
54.029145424 000.481046650 -48.000
53.879217499 000.418943345 -42.000
53.892612933 000.515524881 -44.000
53.935227159 000.491019990 -47.000
53.961556823 000.466933135 -47.000
53.921263622 000.449805016 -47.000
53.927936272 000.419802764 -46.000
53.957507151 000.459817946 -47.000
53.963982212 000.512999286 -48.000
53.935889714 000.488276871 -47.000
53.951103612 000.385270640 -47.000
53.947183115 000.468989294 -48.000
53.921680456 000.465379255 -48.000
53.956742058 000.389226529 -48.000
53.906942443 000.395295477 -43.000
54.036067540 000.513856624 -47.000
