Lat Lon Depth
53.807441400 001.443336800 -28.900
53.751541400 001.364070400 -37.400
53.739514600 001.446961000 -28.300
53.834634500 001.299892900 -29.400
53.738148500 001.409607100 -50.400
53.825106700 001.514700100 -26.400
53.731706600 001.449965400 -49.700
53.825091800 001.357592200 -28.800
53.740059500 001.372667500 -31.300
53.724371700 001.414161400 -31.200
53.738676400 001.457753900 -37.300
53.763530700 001.372338200 -30.700
53.801675300 001.403117400 -29.400
53.780630800 001.292919600 -28.600
53.769974500 001.310358900 -27.500
53.744779900 001.406997400 -45.900
53.778994500 001.527356400 -28.200
53.817279700 001.523556500 -26.600
53.817832000 001.280976800 -26.600
53.733743100 001.418699000 -48.800
53.726105800 001.333429800 -27.200
53.782308300 001.427984200 -28.200
53.807631200 001.482186100 -28.100
53.737955800 001.394502800 -37.100
53.751180000 001.441702400 -28.400
53.744873500 001.517949400 -28.700
53.825185000 001.421769000 -29.500
53.755337800 001.372147800 -41.600
53.724765800 001.472047300 -61.300
53.728140500 001.479570900 -47.900
53.723516600 001.480566500 -67.000
53.760529700 001.330946600 -34.400
53.750645700 001.380507100 -46.100
53.730396700 001.484859800 -39.600
53.750584700 001.456604100 -35.700
53.727580600 001.372103700 -26.700
53.787549500 001.298508100 -26.800
53.734807400 001.439007400 -39.500
53.746313500 001.399227100 -47.900
53.799083000 001.390998100 -28.300
53.799656100 001.305565100 -27.500
53.822594700 001.317699400 -28.200
53.834028400 001.405655900 -30.700
53.790580300 001.320703200 -26.600
53.758775300 001.316485700 -34.100
53.800403800 001.426145400 -28.700
53.832856400 001.310586400 -27.800
53.807279000 001.357668000 -28.300
53.777938000 001.301227600 -28.500
53.754709100 001.534741400 -27.800
53.782410600 001.461153800 -26.600
53.796506700 001.531085600 -28.000
53.738235600 001.419136500 -48.300
53.732431700 001.437144700 -48.900
53.766039300 001.340341700 -28.300
53.728971300 001.443984400 -45.200
53.762965700 001.309790100 -29.600
53.737839100 001.348125300 -27.800
53.824385300 001.279740000 -28.900
53.784501200 001.432261700 -28.700
53.821072500 001.408028400 -29.900
53.819325500 001.281583800 -28.400
53.785227000 001.526615400 -28.000
53.798081500 001.455399200 -28.500
53.796896800 001.403244100 -28.900
53.731950300 001.316060200 -27.600
53.741040500 001.416480100 -43.000
53.767820600 001.464274900 -28.500
53.774775200 001.483021300 -28.100
53.760359500 001.492909300 -29.000
53.769986300 001.365113000 -27.000
53.785993600 001.383924700 -27.300
53.801776200 001.492339600 -28.900
53.725124300 001.454869400 -47.200
53.814948100 001.484892700 -28.700
53.744322900 001.319578700 -27.800
53.830381400 001.375738600 -30.100
53.769461500 001.489646400 -30.100
53.737824200 001.289882200 -29.400
53.736163100 001.498917200 -29.200
53.738299400 001.438060000 -28.800
53.721999100 001.295844600 -29.300
53.807102300 001.335299400 -27.200
53.760550300 001.354747200 -34.000
53.772307500 001.323028800 -28.600
53.765304800 001.463926200 -30.500
53.811410000 001.532294900 -26.700
53.833491800 001.477805900 -26.700
53.828150500 001.433530800 -29.300
53.832468500 001.497157100 -25.600
53.810744800 001.462863700 -28.800
