Lat Lon Depth
54.672046400 000.692474200 -69.100
54.649443200 000.578596800 -67.200
54.611427000 000.637727400 -64.000
54.628064100 000.724322300 -65.700
54.667905200 000.661830800 -68.200
54.641814700 000.726916400 -66.300
54.658920100 000.617901700 -69.700
54.628864200 000.780455100 -67.800
54.687701400 000.647469500 -67.200
54.684756400 000.683245500 -70.500
54.614691300 000.626940800 -64.600
54.565756000 000.779869100 -63.200
54.635842400 000.779598600 -68.300
54.538233100 000.741028700 -62.100
54.564823700 000.663105500 -63.200
54.635927800 000.603126400 -66.800
54.704327200 000.654296900 -71.200
54.557029300 000.654105300 -61.800
54.556614100 000.662771300 -62.400
54.646225300 000.677542800 -67.300
54.558329300 000.563003600 -60.500
54.656967500 000.566761900 -68.300
54.648958900 000.732232000 -66.700
54.696276300 000.761085200 -75.400
54.686877700 000.586991400 -71.200
54.706858100 000.713333900 -73.500
54.726632900 000.549559800 -72.700
54.618819000 000.781365300 -65.400
54.655709100 000.599197200 -69.100
54.658836100 000.664199300 -68.800
54.645598200 000.577206100 -67.100
54.598207200 000.701888700 -63.000
54.688653800 000.730895900 -71.800
54.596460500 000.713648600 -63.900
54.580034700 000.652072500 -64.600
54.624829500 000.558663600 -65.900
54.607020200 000.529608000 -62.700
54.680395800 000.778935500 -72.600
54.606563000 000.649678300 -62.400
54.710866100 000.603191600 -72.400
54.594110000 000.774075400 -63.000
54.576605900 000.587487700 -63.200
54.629755400 000.777664600 -67.700
54.681540700 000.563596400 -72.400
54.564328600 000.776646700 -62.700
54.581294400 000.680570700 -63.800
54.663921600 000.774010300 -70.600
54.708666000 000.693146700 -71.100
54.685608500 000.680493100 -70.500
54.701760500 000.654098100 -70.200
54.644388800 000.779748000 -68.800
54.553542700 000.702738600 -62.400
54.711477500 000.573310900 -71.400
54.644738100 000.661819600 -67.900
54.703925300 000.574617700 -70.700
54.560331900 000.697835400 -63.000
54.546313800 000.765184900 -62.700
54.657400900 000.711430800 -67.600
54.674924400 000.690399800 -69.300
54.562220200 000.646150700 -62.500
54.693655600 000.691391300 -71.200
54.636822600 000.566701000 -66.900
54.570654400 000.705000900 -63.600
54.700176800 000.661538700 -72.300
54.696777600 000.729051500 -73.600
54.677375400 000.724320500 -69.500
54.559519300 000.570472300 -61.400
54.635279400 000.603596400 -66.600
54.685685400 000.554221800 -72.400
54.643190400 000.751143900 -66.600
54.554434100 000.637124000 -63.000
54.660683500 000.535036200 -67.800
54.712469900 000.557862500 -72.500
54.539531700 000.580733800 -59.400
54.667969900 000.739542400 -70.000
54.712537300 000.669335900 -70.500
54.641222100 000.687490500 -67.400
54.681025400 000.717521100 -69.900
54.611267600 000.646266800 -64.300
54.555274000 000.584063800 -61.200
54.557263500 000.741918900 -62.500
54.568661600 000.601605500 -62.700
54.608559700 000.543223800 -63.600
54.565583700 000.744117500 -64.400
54.626604800 000.574145200 -66.600
54.595509000 000.590560000 -64.000
54.595993500 000.705597300 -64.600
54.638753400 000.718729200 -66.400
54.680816500 000.700331600 -70.600
54.602339000 000.686305400 -64.300
54.547693200 000.660844500 -61.500
54.705311500 000.640932500 -68.700
54.661141800 000.595295200 -69.900
54.626595900 000.771561100 -65.800
54.699150100 000.603294600 -70.700
54.654615700 000.627361900 -69.400
54.573761600 000.555941500 -60.600
54.637546000 000.654452500 -67.400
54.597746000 000.739979300 -64.700
54.587276900 000.646908700 -64.200
54.553401700 000.545604300 -59.700
54.619668900 000.698973800 -66.200
54.599961600 000.557908300 -63.500
54.695508100 000.777780500 -75.400
54.692158200 000.663155100 -69.800
54.657907300 000.608176100 -70.200
54.540710600 000.714105000 -60.700
54.610683800 000.747478100 -65.000
54.687058800 000.763562700 -72.500
54.665578000 000.566839800 -69.700
54.561096500 000.619717800 -63.300
54.548544100 000.593133300 -60.500
54.584916400 000.585631000 -62.300
54.616716000 000.669577900 -65.500
54.649099000 000.692273900 -67.700
54.692446800 000.711331900 -69.800
54.550794100 000.629233600 -63.200
54.612601600 000.662090500 -64.400
54.543892000 000.621676500 -62.600
54.686735100 000.746967500 -72.100
54.653164100 000.748220800 -68.400
54.637861600 000.538745400 -65.900
54.536666400 000.765212500 -60.700
54.556903600 000.708823500 -63.300
54.565266600 000.551665800 -60.600
54.588459300 000.767607300 -64.300
54.553575800 000.761345600 -63.200
54.544425100 000.732397700 -62.600
54.631569400 000.732336200 -66.000
54.614748300 000.616426900 -64.000
54.586407500 000.530853000 -60.700
54.677441500 000.566564700 -71.500
54.659220200 000.768882500 -69.900
54.615544800 000.760632000 -64.800
54.698982400 000.723363200 -73.400
54.573741100 000.654557400 -63.700
54.629169600 000.605530100 -66.200
54.700806900 000.553759800 -72.200
54.559413000 000.669156900 -62.100
54.654959600 000.538773000 -68.000
54.682368800 000.773267300 -72.200
54.608159800 000.703074900 -64.700
54.601922200 000.669801700 -62.100
54.709060800 000.648737300 -71.000
54.632369400 000.769520900 -66.800
54.716559300 000.645406300 -73.000
54.729988700 000.540869800 -73.500
54.678475100 000.542707600 -71.500
54.536577700 000.725178600 -60.400
54.603778700 000.727236900 -65.400
54.596878400 000.536968100 -62.100
54.713561000 000.592805600 -71.900
54.553790100 000.736102100 -63.100
54.713656200 000.660154900 -72.400
54.667118700 000.624555500 -69.000
54.627426900 000.655513100 -66.500
54.694909300 000.642212000 -67.600
54.597582600 000.601591900 -65.500
54.609042000 000.637433700 -62.600
54.573852500 000.761200600 -63.300
54.655558400 000.761128400 -70.000
54.678745700 000.788535100 -73.700
54.680805900 000.690308000 -70.300
54.600979200 000.588677800 -65.600
54.602334600 000.547697700 -63.200
54.669974800 000.630897700 -67.500
54.546122600 000.538207700 -61.000
54.574830700 000.534189500 -60.800
54.646026000 000.608438000 -68.200
54.592658100 000.768774700 -62.800
54.656504200 000.581788600 -68.700
54.714813100 000.629811100 -69.700
54.600268300 000.656314700 -62.300
54.633985600 000.525920400 -65.300
54.621360600 000.563279200 -64.800
54.685142100 000.575631500 -72.500
54.715439900 000.591543600 -72.400
54.699774400 000.754337600 -75.200
54.630361000 000.550441900 -66.000
54.682481400 000.613382900 -69.600
54.582844000 000.589214300 -62.700
54.534971100 000.688926200 -60.700
54.702764200 000.535472400 -74.700
54.710933400 000.620088800 -69.400
54.588604700 000.742275600 -62.800
54.607599800 000.659378800 -62.700
54.711544800 000.627969100 -67.500
54.707386400 000.534115300 -74.600
54.605567500 000.711250400 -65.400
54.576487300 000.585468400 -63.200
54.694746700 000.564444800 -68.800
54.599070600 000.697037400 -62.900
54.681923500 000.746254500 -72.300
54.599955300 000.637744100 -65.700
54.705887900 000.655283700 -72.300
54.631768300 000.786697200 -67.700
54.682106900 000.563182100 -72.400
54.656675900 000.611089800 -70.000
54.657822700 000.725880200 -67.600
54.707572000 000.706736700 -72.800
54.681812200 000.624371400 -70.000
54.720722800 000.551875300 -72.200
54.659257100 000.529303100 -67.500
54.556899600 000.671019000 -63.100
54.656887500 000.758039800 -70.100
54.659305900 000.682823000 -67.600
54.659365600 000.775095400 -65.300
54.706070600 000.606718800 -72.300
54.693902100 000.676616800 -72.000
54.649366200 000.774010500 -69.600
54.679947500 000.762381100 -71.400
54.641597500 000.685159200 -67.900
54.575127200 000.672443700 -63.700
54.648621500 000.728457600 -66.800
54.646120400 000.587284200 -67.100
54.695170200 000.734546600 -73.300
54.565217200 000.574776100 -62.000
54.670934700 000.726882900 -69.100
54.698385500 000.745023200 -73.100
54.547734300 000.650377700 -62.300
54.634841000 000.606001400 -66.400
54.660772800 000.688021700 -68.200
54.713449300 000.567659700 -71.400
54.560331300 000.572023900 -61.600
54.672637500 000.738274600 -70.300
54.650168800 000.678903000 -68.300
54.632960200 000.777480300 -68.100
54.686581000 000.738686200 -72.500
54.580161100 000.704021400 -64.200
54.700837600 000.682118700 -71.600
54.690091000 000.574144900 -71.100
54.653003200 000.657987800 -68.000
54.643839700 000.559672000 -67.200
54.540899300 000.638569900 -62.400
54.614017100 000.644276800 -64.300
54.634691200 000.734234900 -66.000
54.668594100 000.692881600 -68.800
54.645139200 000.676246800 -67.300
54.548992500 000.714423100 -62.100
54.563175100 000.746059700 -63.900
54.718244200 000.583150500 -72.600
54.595376200 000.712291400 -64.100
54.625719300 000.583215100 -65.900
54.563112400 000.651793300 -62.700
54.676843600 000.676409200 -69.400
54.663706600 000.673265200 -68.200
54.688540400 000.741487400 -72.900
54.578661800 000.785143500 -62.900
54.553693700 000.587335500 -61.400
54.663798000 000.765658000 -70.200
54.594165700 000.660732300 -64.200
54.541450400 000.652830700 -61.500
54.634269400 000.667318800 -67.200
54.635785700 000.678855800 -67.400
54.601003200 000.735490600 -65.000
54.604895700 000.673976300 -64.000
54.660267600 000.728292500 -68.500
54.651297500 000.694884500 -67.600
54.706710200 000.728321500 -73.400
54.582455000 000.702749400 -64.500
54.691736600 000.718144100 -70.300
54.710366900 000.668696500 -71.900
54.642108200 000.772957900 -68.500
54.674940300 000.782782400 -71.200
54.570779000 000.604308900 -62.800
54.639734300 000.696986600 -67.400
54.640614700 000.757263000 -67.100
54.705112200 000.573761600 -71.000
54.614087700 000.627413100 -64.500
54.620908400 000.702247300 -66.400
