Lat Lon Depth
54.236950676 000.488648565 -60.000
54.323669270 000.575311056 -61.000
54.230396778 000.562047019 -59.000
54.200969150 000.512148553 -57.000
54.188253588 000.425825413 -56.000
54.254544614 000.482536537 -61.000
54.297559426 000.597434799 -57.000
54.272513479 000.497025650 -61.000
54.299707165 000.574214202 -58.000
54.248341427 000.566859102 -60.000
54.273776652 000.527634596 -61.000
54.201206599 000.555532018 -55.000
54.229506976 000.473786268 -58.000
54.201333305 000.509368907 -57.000
54.209562386 000.534534389 -59.000
54.183329212 000.518149897 -52.000
54.325272867 000.564183711 -58.000
54.183350547 000.408245149 -55.000
54.212048528 000.431618638 -58.000
54.220469490 000.469855061 -56.000
54.244640299 000.507378446 -61.000
54.235519060 000.535588637 -59.000
54.308571005 000.548416620 -59.000
54.212255086 000.563775056 -59.000
54.320675662 000.567296309 -61.000
54.205701701 000.454480475 -54.000
54.302081995 000.606158713 -55.000
54.218234761 000.536572483 -61.000
54.236918920 000.458811031 -57.000
54.257615388 000.479423660 -62.000
54.311294077 000.595870837 -61.000
54.255738319 000.604727411 -57.000
54.240097376 000.542114489 -56.000
54.195899635 000.554386927 -61.000
54.216082340 000.497762840 -58.000
54.300835979 000.598494264 -54.000
54.182874793 000.408739978 -54.000
54.249398703 000.559258549 -61.000
54.307134199 000.552378702 -57.000
54.203466841 000.559455062 -54.000
54.232385854 000.454613651 -54.000
54.323663410 000.563983590 -57.000
54.272200782 000.497326352 -60.000
54.317521966 000.552176192 -59.000
54.284282319 000.589223795 -59.000
54.297135724 000.554149938 -59.000
54.296991751 000.565798896 -60.000
54.264099297 000.590827449 -58.000
54.268309783 000.567887277 -59.000
54.223548745 000.528232712 -60.000
54.225208112 000.503548251 -59.000
54.203015231 000.516810081 -58.000
54.227128273 000.469626346 -55.000
54.221471398 000.550200100 -58.000
54.254477273 000.521199246 -60.000
54.190722946 000.551026874 -59.000
54.279552870 000.518845886 -61.000
54.222714633 000.444855461 -57.000
54.293402308 000.542361849 -61.000
54.324310513 000.583579387 -60.000
54.280877303 000.537972128 -60.000
54.198234046 000.510594936 -56.000
54.256520952 000.564961813 -60.000
54.274665062 000.505978269 -60.000
54.256290723 000.549244177 -58.000
54.296302217 000.605701292 -58.000
54.214198179 000.511218801 -57.000
54.222139519 000.522908883 -60.000
54.240167536 000.544169798 -59.000
54.335325197 000.601269658 -62.000
54.292665434 000.577486170 -58.000
54.301598161 000.544849972 -59.000
54.278303302 000.508631826 -59.000
54.186421948 000.475859668 -56.000
54.266845401 000.491596027 -60.000
54.246645042 000.468548314 -60.000
54.186301439 000.437048409 -56.000
54.243434685 000.572735313 -59.000
54.203632683 000.486406193 -55.000
54.322626127 000.605458550 -59.000
54.207212332 000.557694432 -58.000
54.327569690 000.566303124 -61.000
54.294036810 000.548502241 -59.000
54.187999481 000.496759189 -54.000
54.184848411 000.509591790 -52.000
54.273409994 000.589813679 -57.000
54.187990297 000.532257849 -57.000
54.221067178 000.437494470 -56.000
54.257582067 000.515891290 -58.000
54.304351809 000.537256888 -60.000
54.191008277 000.420276445 -55.000
54.220845426 000.471775862 -57.000
54.239507541 000.540153645 -60.000
54.312503959 000.606048786 -60.000
54.190845786 000.509742747 -55.000
54.187201100 000.460184789 -55.000
54.237479692 000.474085000 -58.000
54.216461000 000.540808438 -61.000
54.209015342 000.491892259 -54.000
54.191122365 000.411439696 -55.000
54.227411974 000.526329544 -62.000
54.185417771 000.458560032 -57.000
54.250984806 000.527619710 -60.000
54.201781782 000.435925711 -58.000
54.233129695 000.524509414 -62.000
54.236674077 000.465890677 -58.000
54.248335318 000.523460830 -58.000
54.219158119 000.441771670 -55.000
54.254241720 000.482834356 -62.000
54.190039361 000.508440517 -53.000
54.232996999 000.497305555 -60.000
54.213499244 000.425223651 -58.000
54.306566111 000.601046080 -61.000
54.319202116 000.555194349 -60.000
54.211856039 000.548223100 -57.000
54.301246082 000.561052550 -61.000
54.342293321 000.596016751 -61.000
54.292824356 000.593340699 -60.000
54.291092292 000.558701039 -60.000
54.267591665 000.502451930 -61.000
54.249136694 000.605110870 -57.000
54.222706404 000.524493604 -62.000
54.317069791 000.578081763 -58.000
54.337247880 000.585437055 -63.000
54.184085012 000.565245547 -59.000
54.207474592 000.477601752 -55.000
54.261404827 000.602864354 -57.000
54.264979777 000.493766338 -59.000
54.242800354 000.491032932 -62.000
54.248702226 000.587390299 -59.000
54.233425246 000.565196264 -56.000
54.228240603 000.546039379 -57.000
54.345919283 000.596714711 -63.000
54.247758144 000.581565689 -60.000
54.256930311 000.548609347 -61.000
54.205937166 000.511134854 -55.000
54.228631735 000.499628308 -60.000
54.185706984 000.414860837 -56.000
54.258807480 000.560117922 -57.000
54.244256617 000.564716933 -60.000
54.331052200 000.573949765 -63.000
54.342127036 000.607477022 -60.000
54.313680826 000.572595861 -57.000
54.184397191 000.555427256 -57.000
54.214733303 000.565333667 -60.000
54.230961787 000.460790531 -55.000
54.227364917 000.446520945 -57.000
54.306138466 000.546536812 -61.000
54.291161925 000.606644446 -55.000
54.267548226 000.541180094 -57.000
54.309938453 000.590558114 -56.000
54.182894937 000.564069953 -60.000
54.196652348 000.466908222 -54.000
54.184044898 000.528561439 -53.000
54.277956940 000.577727481 -57.000
54.194490610 000.551388727 -61.000
54.253771087 000.485800005 -63.000
54.184451872 000.528048143 -55.000
54.226365443 000.492512954 -58.000
54.207126796 000.453010629 -54.000
54.218618999 000.556599862 -57.000
54.300378678 000.603022971 -55.000
54.232828783 000.474617010 -56.000
54.194076672 000.549497134 -60.000
54.188699603 000.562255860 -61.000
54.338980562 000.578830102 -64.000
54.201003817 000.557668796 -55.000
54.247004929 000.566328461 -61.000
54.221959419 000.557491493 -55.000
54.239454985 000.505994038 -63.000
54.224487693 000.497673916 -60.000
54.288284548 000.607499902 -54.000
54.183429941 000.398935873 -54.000
54.228324863 000.474991035 -55.000
54.262180908 000.524364482 -57.000
54.279598530 000.553187465 -61.000
54.265289368 000.559977190 -61.000
54.206916142 000.444048379 -58.000
54.187293817 000.497536806 -52.000
54.247330838 000.488231577 -63.000
54.312397997 000.551097876 -57.000
54.246648100 000.466348809 -61.000
54.183169169 000.422212734 -54.000
54.294965780 000.524860948 -60.000
54.293808925 000.596883581 -61.000
54.245003919 000.582056401 -61.000
54.206720113 000.528720488 -55.000
54.285982430 000.520892452 -57.000
54.199290292 000.564237917 -54.000
54.297214154 000.597812672 -54.000
54.317617330 000.554465629 -57.000
54.231144715 000.456192297 -54.000
54.232483604 000.557247391 -55.000
54.198753106 000.444088477 -58.000
54.250554452 000.580549776 -60.000
54.204653158 000.414541621 -58.000
54.227986231 000.500378741 -57.000
54.294642371 000.525279159 -59.000
54.262106923 000.494875103 -57.000
54.317102566 000.552665356 -59.000
54.289788343 000.525681246 -57.000
54.206339860 000.499361147 -54.000
54.295891745 000.569326879 -59.000
54.275424122 000.580539434 -58.000
54.305963420 000.562859780 -59.000
54.205748216 000.518173368 -58.000
54.196694486 000.523755658 -58.000
54.226533657 000.518274352 -59.000
54.301515626 000.604286026 -59.000
54.209367764 000.452699342 -57.000
54.278358880 000.547562558 -60.000
54.256312945 000.590403300 -59.000
54.241912271 000.549161688 -59.000
54.326673989 000.583412283 -62.000
54.313045925 000.552825906 -60.000
54.256563538 000.583215363 -58.000
54.268730216 000.581292226 -59.000
54.303803255 000.574162452 -60.000
54.257238793 000.513872710 -60.000
54.207217767 000.564756241 -58.000
54.217008903 000.526356344 -60.000
54.257721721 000.577266984 -59.000
54.296575343 000.593661064 -58.000
54.208276794 000.499567599 -57.000
54.191866129 000.533595178 -59.000
54.214887176 000.532793204 -60.000
54.318251446 000.597377781 -61.000
54.206328539 000.540585158 -59.000
54.270079147 000.527162976 -58.000
54.266573452 000.604180262 -58.000
54.281793601 000.605422758 -59.000
54.240357989 000.529377722 -60.000
54.285837429 000.541711359 -61.000
54.191278443 000.426953053 -55.000
54.273370676 000.525695580 -60.000
54.283701143 000.548578371 -59.000
54.303044190 000.566121661 -59.000
54.193762136 000.529353649 -56.000
54.302909057 000.591353946 -59.000
54.252857781 000.507370293 -60.000
54.287658036 000.583780842 -59.000
54.200996300 000.528052178 -57.000
54.287670017 000.564696745 -59.000
54.325112846 000.568956984 -62.000
54.220205647 000.477349173 -56.000
54.260144582 000.508227557 -58.000
54.207904056 000.490820283 -54.000
54.216065135 000.481785977 -56.000
54.289251099 000.549282298 -60.000
54.245203495 000.545541320 -60.000
54.298672704 000.534356067 -59.000
54.201508277 000.484209497 -56.000
54.267732907 000.511527235 -60.000
54.185549982 000.485965733 -53.000
54.213171443 000.564940963 -59.000
54.184546049 000.441406999 -55.000
54.275090414 000.560351708 -59.000
54.308937901 000.575574595 -60.000
54.300408886 000.589513719 -60.000
54.193488410 000.479444550 -55.000
54.233020871 000.515718808 -62.000
54.189959251 000.515271505 -55.000
54.240908793 000.513863707 -62.000
54.322086515 000.588561193 -60.000
54.243661885 000.510712699 -61.000
54.200027950 000.458390578 -56.000
54.265643583 000.559545244 -60.000
54.311858916 000.569922187 -59.000
54.277830038 000.516138035 -59.000
54.194592410 000.514594452 -56.000
54.316333357 000.592513104 -59.000
54.271941768 000.559308410 -59.000
54.216957737 000.553649031 -59.000
54.200230420 000.499304223 -55.000
54.186700924 000.413833204 -55.000
54.246828193 000.579958580 -58.000
54.253613540 000.565789734 -60.000
54.332365218 000.604705433 -61.000
54.183282600 000.508845884 -51.000
54.227458950 000.496717025 -59.000
54.229589844 000.555896839 -59.000
54.296060851 000.537146478 -60.000
54.225241263 000.501333663 -60.000
54.223949195 000.527802843 -62.000
54.268217698 000.515563742 -60.000
54.209945883 000.550165105 -56.000
54.253736169 000.522189944 -59.000
54.233351827 000.483214826 -59.000
54.192790349 000.518878468 -56.000
54.235941438 000.482741280 -60.000
54.185138511 000.531972656 -57.000
54.197078754 000.491183596 -55.000
54.314582057 000.603904466 -61.000
54.196852679 000.475619751 -55.000
54.257978784 000.524549255 -58.000
54.199028818 000.427568371 -57.000
54.255114703 000.566541551 -60.000
54.251106487 000.596183143 -58.000
54.285857131 000.603343750 -59.000
54.203440126 000.479778327 -53.000
54.295543984 000.601680437 -58.000
54.194004054 000.542731650 -58.000
54.243714965 000.560777666 -59.000
54.191885999 000.531406544 -58.000
54.269781617 000.547729625 -58.000
54.239927580 000.562858849 -58.000
54.242423162 000.505097489 -62.000
54.203983512 000.527012253 -58.000
54.206575903 000.426212987 -57.000
54.190488837 000.507932624 -54.000
54.319113138 000.589289424 -59.000
54.221496425 000.525883219 -61.000
54.259852185 000.535991208 -59.000
54.287094309 000.521674890 -58.000
54.241696767 000.542520928 -58.000
54.301222496 000.558776144 -60.000
54.206887558 000.423369826 -58.000
54.249818569 000.474023366 -62.000
54.206330347 000.437745760 -56.000
54.196642834 000.498689885 -54.000
54.184654570 000.468610596 -55.000
54.252450120 000.561619670 -59.000
54.206202152 000.478969055 -55.000
54.186774478 000.438967026 -57.000
54.307976860 000.546965517 -59.000
54.194370283 000.542128419 -57.000
54.215630921 000.514231180 -57.000
54.192660757 000.474437597 -56.000
54.328298795 000.570270787 -62.000
54.193173863 000.504915493 -53.000
54.291272484 000.583761325 -57.000
54.213617935 000.484334289 -56.000
54.190286303 000.485037454 -54.000
54.215939335 000.454445970 -56.000
54.322371797 000.597452936 -63.000
54.240425282 000.532135939 -59.000
54.279478201 000.594606802 -58.000
54.303175338 000.540827636 -60.000
54.280888411 000.567586173 -59.000
54.236937286 000.506575312 -62.000
54.238057290 000.539687421 -59.000
54.259381952 000.484035799 -61.000
54.192796068 000.505305985 -55.000
54.266900141 000.590013876 -58.000
54.199758510 000.531639760 -59.000
54.266790589 000.539868696 -60.000
54.183616176 000.519954574 -54.000
54.204608666 000.498948723 -56.000
54.234795536 000.499897832 -61.000
54.261115414 000.511805576 -58.000
54.268727772 000.576688619 -59.000
54.253619088 000.545517092 -60.000
54.224687413 000.472137610 -57.000
54.197295985 000.468384537 -55.000
54.331750652 000.603189825 -59.000
54.184245694 000.450810479 -55.000
54.255715521 000.602441418 -57.000
54.278688417 000.576943568 -58.000
54.265664281 000.554603937 -58.000
54.200422785 000.517196081 -55.000
54.218229839 000.543413724 -60.000
54.319188589 000.584934493 -58.000
54.319036201 000.603301645 -58.000
54.285944388 000.600967574 -58.000
54.282157184 000.605030877 -57.000
54.290128633 000.532386707 -59.000
54.289238068 000.569796103 -60.000
54.238352626 000.530128851 -57.000
54.286576274 000.572780316 -59.000
54.188549577 000.482620271 -53.000
54.211279603 000.439222243 -58.000
54.205063764 000.519004793 -56.000
54.216822974 000.474047602 -55.000
54.205208629 000.461839134 -56.000
54.240034308 000.523879626 -58.000
54.194590147 000.491947609 -54.000
54.189403805 000.424510694 -56.000
54.206926005 000.432664491 -57.000
54.332547019 000.597317670 -60.000
54.314483391 000.551111616 -60.000
54.245973260 000.592588497 -58.000
54.224592669 000.533837826 -58.000
54.293235979 000.606560343 -60.000
54.211804367 000.504735727 -55.000
54.293066552 000.554205356 -60.000
54.271198196 000.596596650 -57.000
54.289675911 000.576239082 -58.000
54.200335060 000.424309996 -58.000
54.226251527 000.527598483 -59.000
54.210693438 000.535644589 -59.000
54.219424762 000.459799039 -56.000
54.260719713 000.489439604 -60.000
54.339457983 000.603684696 -62.000
54.194036928 000.446822774 -55.000
54.226497925 000.445055647 -57.000
54.266660377 000.496462056 -58.000
54.228240591 000.559699539 -56.000
54.248012451 000.514681736 -61.000
54.289475949 000.583272326 -58.000
54.283850002 000.511935239 -59.000
54.271623087 000.500170925 -58.000
54.202569588 000.508231123 -57.000
54.227955864 000.482189763 -58.000
54.219426720 000.507800486 -59.000
54.257336836 000.490881934 -59.000
54.225212307 000.457997443 -55.000
54.238172703 000.464022970 -58.000
54.306891039 000.582387643 -60.000
54.321256707 000.600804444 -59.000
54.321193935 000.584698878 -61.000
54.315476752 000.591167586 -61.000
54.250338473 000.498768793 -59.000
54.220084847 000.486571295 -57.000
54.271758306 000.504517797 -59.000
54.228427924 000.539055586 -58.000
54.244407180 000.605523716 -57.000
54.197074941 000.552838556 -59.000
54.314029917 000.569926840 -57.000
54.324141255 000.574679222 -60.000
54.257181229 000.529854232 -60.000
54.334131479 000.591364119 -60.000
54.284697390 000.517856207 -61.000
54.215275919 000.491487150 -55.000
54.191568009 000.547490285 -58.000
54.209563757 000.550685133 -60.000
54.248789854 000.509591908 -59.000
54.277110511 000.512249007 -58.000
54.244502699 000.540413855 -57.000
54.231239424 000.453415054 -55.000
54.354696475 000.602809744 -63.000
54.216069629 000.522873175 -59.000
54.209119366 000.505394340 -56.000
54.230519902 000.493394758 -60.000
54.214832495 000.528759542 -58.000
54.293740042 000.585030094 -60.000
54.270739392 000.501292241 -61.000
54.196626724 000.409641113 -56.000
54.197084036 000.541571101 -56.000
54.225477046 000.546677065 -57.000
54.281608372 000.509823874 -61.000
54.184012504 000.555888780 -57.000
54.188571011 000.516798331 -53.000
54.222665976 000.547584511 -59.000
54.283228769 000.510205983 -60.000
54.237496568 000.455763027 -56.000
54.302424100 000.573492237 -58.000
54.221426355 000.437084136 -57.000
54.184940027 000.554821065 -56.000
54.184062787 000.462348587 -56.000
54.189386802 000.415291694 -57.000
54.184789117 000.434116917 -56.000
54.226994454 000.517755572 -61.000
54.198509574 000.553691635 -58.000
54.186752980 000.511673302 -52.000
54.269622629 000.497734776 -60.000
54.226969576 000.442208363 -56.000
54.281420716 000.532866373 -58.000
54.293805303 000.537315121 -60.000
54.258112425 000.503383894 -61.000
54.196989009 000.416129310 -56.000
54.232935333 000.545447857 -57.000
54.190572566 000.487087349 -55.000
54.196001220 000.517684907 -57.000
54.190058143 000.400966353 -55.000
54.338556959 000.602319978 -62.000
54.190703684 000.548459444 -57.000
54.217059730 000.514902044 -58.000
54.191016560 000.555050841 -59.000
54.247194724 000.529717145 -57.000
54.328082316 000.595490363 -63.000
