Lat Lon Depth
54.308240627 000.850588655 -57.000
54.386986240 000.869275798 -40.000
54.374046848 000.942319400 -39.000
54.328736428 000.991521513 -43.000
54.329155883 000.883492735 -42.000
54.282664556 000.900273948 -49.000
54.315717440 000.992864389 -51.000
54.442736226 000.805313961 -51.000
54.388006021 000.941036399 -51.000
54.400164873 000.821357619 -37.000
54.294824300 000.835629302 -37.000
54.311600332 000.902675730 -42.000
54.340927731 000.986880965 -35.000
54.341723097 000.932521976 -52.000
54.387290944 000.859556149 -37.000
54.354606805 000.995010156 -39.000
54.252902337 000.842727723 -58.000
54.280989903 000.960065343 -52.000
54.333184461 000.862032372 -39.000
54.257651572 000.910468937 -56.000
54.297253860 000.848838099 -49.000
54.352260774 000.961896322 -34.000
54.348897884 000.948196203 -38.000
54.336252152 000.971502970 -42.000
54.304100739 000.880010383 -52.000
54.289008452 000.989217247 -45.000
54.301680463 000.985249393 -56.000
54.330340031 000.852630002 -38.000
54.330255314 000.868238750 -30.600
54.380387528 000.956107236 -51.000
54.356634421 000.855839285 -52.000
54.329381377 000.806760223 -59.000
54.403270231 000.876408335 -43.000
54.255935124 000.864404118 -64.000
54.276759094 000.890701203 -44.000
54.242250825 000.958994527 -58.000
54.415596837 000.823919070 -49.000
54.357385083 000.931381159 -33.000
54.380970989 000.820886835 -41.000
54.359992800 000.811878615 -56.000
54.282588098 000.904859498 -46.000
54.346288461 000.807471644 -35.000
54.241300405 000.848752827 -53.000
54.265720625 000.881272992 -56.000
54.326256336 000.935493861 -62.000
54.287732240 000.842310859 -44.000
54.306187971 000.984885692 -58.000
54.391536063 000.950596305 -58.000
54.245510672 000.948566594 -60.000
54.387134820 000.857306325 -38.000
54.389840230 000.936547496 -50.000
54.403192634 000.816989745 -40.000
54.399608371 000.859727148 -49.000
54.312780698 000.919538627 -35.000
54.338239462 000.898577155 -59.000
54.287379634 000.855072695 -37.000
54.390263471 000.959044236 -60.000
54.364566634 000.809202645 -60.000
54.257091669 000.810704931 -35.000
54.292656466 000.982738853 -36.000
54.346359214 000.895491918 -58.000
54.382248230 000.877687452 -35.000
54.312041991 000.903591146 -43.000
54.317951065 000.884202191 -41.000
54.345739975 000.969244179 -34.000
54.271919947 000.830934673 -64.000
54.355242834 000.974617481 -36.000
54.379745050 000.936325785 -42.000
54.341199453 000.826780368 -33.000
54.275624463 000.979541842 -53.000
54.341670718 000.928007619 -55.000
54.310249110 000.946217886 -52.000
54.338187545 000.885923045 -55.000
54.292339380 000.968360491 -48.000
54.342973848 000.993823862 -33.000
54.336154228 000.968176273 -43.000
54.293524198 000.960057426 -44.000
54.260821756 000.838591172 -64.000
54.334158633 000.954394317 -49.000
54.255145185 000.947272837 -51.000
54.349680511 000.997636530 -36.000
54.329244139 000.854769779 -36.000
54.268907944 000.934720585 -49.000
54.330840751 000.864550859 -29.000
54.358405547 000.908393833 -41.000
54.308591814 000.942435127 -39.000
54.354763884 000.865470719 -52.000
54.349569323 000.933083243 -41.000
54.297685706 000.996348776 -55.000
54.330027687 000.831128816 -42.000
54.273610213 000.899852507 -44.000
54.317955170 000.990532869 -50.000
54.317831309 000.965219052 -57.000
54.419809359 000.807778856 -48.000
54.359581679 000.982225732 -39.000
54.295087649 000.958522716 -42.000
54.295289986 000.823781482 -41.000
