Lat Lon Depth
53.717670200 001.444265500 -33.000
53.688748700 001.528808900 -78.500
53.664167700 001.348697100 -21.400
53.702148000 001.466381900 -27.300
53.716905700 001.347598100 -26.000
53.659637000 001.547964800 -88.300
53.663506600 001.554241200 -48.300
53.668494100 001.550436100 -60.000
53.666067900 001.456723600 -26.400
53.654976400 001.339066500 -22.800
53.671504000 001.494955500 -25.600
53.715313000 001.473241600 -46.100
53.698325000 001.411966400 -22.800
53.704604000 001.537033400 -27.700
53.612525600 001.363917200 -20.500
53.690482000 001.370756300 -25.800
53.640627100 001.357574700 -23.900
53.690288200 001.524483100 -81.700
53.612579200 001.345985500 -23.900
53.690225900 001.339161100 -26.700
53.712227300 001.451203000 -30.300
53.650731900 001.537997300 -55.500
53.698820200 001.501600600 -71.900
53.665517400 001.555879400 -26.900
53.626535600 001.545108700 -35.300
53.645625500 001.542185800 -70.400
53.617369000 001.483080900 -22.600
53.633701000 001.525418600 -24.800
53.682820800 001.539810900 -48.800
53.721522200 001.478681700 -62.900
53.652735400 001.457190900 -25.300
53.719883200 001.510175100 -34.200
53.705191400 001.340074200 -26.800
53.720835500 001.487753000 -70.100
53.723291700 001.417886300 -32.000
53.631316900 001.547340800 -66.500
53.634379800 001.550503300 -76.200
53.709410200 001.494052700 -68.800
53.660163800 001.531989800 -48.200
53.725292400 001.284426600 -34.300
53.674141300 001.555606900 -22.300
53.664709100 001.417000200 -23.500
53.719145200 001.375764200 -23.600
53.672967000 001.431375500 -22.100
53.667231400 001.357783500 -24.600
53.694495500 001.398958200 -22.300
53.695908500 001.555200500 -23.800
53.629425500 001.392177700 -23.600
53.650638900 001.345928500 -23.700
53.671005300 001.401820600 -23.400
53.711181600 001.457211300 -31.100
53.649535300 001.298570500 -23.700
53.682630000 001.434358400 -27.000
53.713356400 001.443852100 -28.000
53.672870200 001.338816900 -22.900
53.699389300 001.556403500 -23.500
53.687776600 001.533409200 -71.500
53.716390900 001.460246600 -37.400
53.706529100 001.371585400 -24.700
53.723821500 001.422948400 -34.200
53.656466200 001.286244200 -23.000
53.658998900 001.504942000 -25.100
53.619066600 001.450276400 -20.300
53.619077200 001.360233800 -21.300
53.649595600 001.405514000 -20.200
53.649075800 001.330078100 -21.000
53.638767200 001.511873500 -22.800
53.613553900 001.303172700 -15.600
53.682517500 001.365529600 -23.800
53.717149700 001.525760700 -27.500
53.718408300 001.410955300 -27.300
53.631419600 001.332453600 -22.200
53.686463800 001.313063400 -23.500
53.673897600 001.532261400 -84.200
53.611917300 001.408572700 -22.800
53.720569600 001.469050700 -54.200
53.664126000 001.346331600 -19.100
53.603612100 001.552954500 -43.000
53.619329300 001.474741600 -20.200
53.615840500 001.332253700 -22.400
53.616618700 001.537727500 -24.300
53.645355500 001.488038100 -24.400
53.719891800 001.531585300 -27.100
53.613982700 001.431939300 -22.100
53.620437200 001.474681400 -23.300
53.710154300 001.515624900 -36.200
53.704895900 001.506031200 -82.000
53.615072600 001.504111600 -23.300
53.694779600 001.467412300 -25.400
53.696296600 001.289788500 -26.100
53.656409000 001.368155600 -20.000
53.624420000 001.425798100 -22.300
53.625643000 001.380301200 -24.100
53.679999200 001.487676600 -26.100
53.705769700 001.430894000 -26.900
53.678750700 001.294402600 -24.700
53.650999500 001.426259400 -21.100
53.706469700 001.509405900 -77.900
53.717175800 001.506507800 -44.400
